date, pm25, pm10, o3, no2, so2, co
2022/6/24, 61, 30, 22, 5, , 
2022/6/25, 46, 27, 24, 3, , 
2022/6/26, 53, 56, 24, 4, , 
2022/6/27, 85, 59, 22, 3, , 
2022/6/28, 87, 29, 30, 3, , 
2022/6/29, 46, 25, 32, 6, , 
2022/6/30, 53, , 29, 9, , 
2022/1/3, 76, 20, 9, 10, , 
2022/1/4, 61, 16, 22, 4, 1, 
2022/1/5, 38, 22, 20, 6, 1, 
2022/1/6, 38, , 8, 14, 1, 
2022/1/8, 59, 19, 11, 9, , 
2022/1/9, 63, 7, 21, 6, , 
2022/1/10, 17, 11, 22, 5, , 
2022/1/11, 30, 10, 23, 5, , 
2022/1/12, 21, 30, 6, 24, 1, 
2022/1/13, 72, 30, 5, 22, , 
2022/1/14, 74, 43, 4, 21, , 
2022/1/15, 107, 47, 5, 17, , 
2022/1/16, 119, 37, 6, 18, , 
2022/1/17, 89, 40, 5, 20, 1, 
2022/1/18, 93, 31, 7, 21, 1, 
2022/1/19, 76, 25, 12, 13, , 
2022/1/20, 72, 18, 9, 14, , 
2022/1/21, 55, 25, 9, 20, , 
2022/1/22, 65, 32, 8, 18, , 
2022/1/23, 82, 22, 11, 12, , 
2022/1/24, 63, 26, 10, 18, , 
2022/1/25, 63, 36, 5, 18, , 
2022/1/26, 87, 36, 5, 21, , 
2022/1/27, 82, 33, , 16, , 
2022/1/28, 80, 22, , 12, , 
2022/1/29, 63, 35, , 17, , 
2022/1/30, 87, 25, , 15, , 
2022/1/31, 68, 10, 22, 6, , 
2022/2/1, 34, 11, 11, 15, , 
2022/2/2, 34, 30, 8, 19, , 
2022/2/3, 72, 24, 20, 9, , 
2022/2/4, 65, 32, 14, 12, , 
2022/2/5, 76, 34, 11, 15, , 
2022/2/6, 85, 16, 22, 6, , 
2022/2/7, 38, 17, 14, 15, , 
2022/2/8, 50, 33, 9, 22, , 
2022/2/9, 74, 30, 7, 21, 1, 
2022/2/10, 68, 27, 8, 21, , 
2022/2/11, 61, 28, 13, 16, , 
2022/2/12, 70, 19, 19, 8, , 
2022/2/13, 53, 20, 21, 9, , 
2022/2/14, 59, 13, 24, 6, , 
2022/2/15, 25, 19, 13, 15, 1, 
2022/2/16, 46, 20, 9, 15, 1, 
2022/2/17, 57, 21, 11, 13, 1, 
2022/2/18, 55, 22, 12, 11, 1, 
2022/2/19, 59, 29, 10, 12, 1, 
2022/2/20, 65, 20, 20, 7, 1, 
2022/2/21, 38, 5, 26, 5, 1, 
2022/2/22, 21, 14, 15, 15, 1, 
2022/2/23, 42, 17, 14, 16, 1, 
2022/2/24, 46, 20, 15, 14, 1, 
2022/2/25, 59, 5, 24, 4, 1, 
2022/2/26, 21, 4, 26, 1, 1, 
2022/2/27, 13, 14, 20, 7, 1, 
2022/2/28, 42, 13, 26, 3, , 
2022/3/1, 34, 25, 14, 15, 1, 
2022/3/2, 63, 33, 12, 19, , 
2022/3/3, 76, 31, 14, 16, , 
2022/3/4, 78, 15, 28, 4, , 
2022/3/5, 50, 20, 23, 7, , 
2022/3/6, 61, 21, 18, 10, , 
2022/3/7, 59, 16, 24, 5, , 
2022/3/8, 50, 20, 22, 10, , 
2022/3/9, 55, 27, 15, 13, , 
2022/3/10, 63, 24, 24, 10, , 
2022/3/11, 59, 27, 25, 8, , 
2022/3/12, 68, 21, 29, 5, , 
2022/3/13, 59, , 22, 12, , 
2022/3/15, 65, , 17, 14, , 
2022/3/18, 70, 27, 20, 12, 1, 
2022/3/19, 63, 18, 28, 6, , 
2022/3/20, 46, , 26, 8, , 
2022/3/22, 61, 31, 24, 12, 1, 
2022/3/23, 70, 36, 19, 20, 1, 
2022/3/24, 74, 35, 21, 18, 1, 
2022/3/25, 76, 41, 23, 16, 1, 
2022/3/26, 89, 34, 28, 8, 1, 
2022/3/27, 78, 38, 21, 15, 1, 
2022/3/28, 65, , 18, 13, 1, 
2022/3/30, 57, 26, 24, 3, 1, 
2022/3/31, 42, 15, 27, 3, 1, 
2021/10/1, 53, 23, 20, 9, , 
2021/10/2, 57, 15, 26, 4, , 
2021/10/3, 46, 18, 28, 4, , 
2021/10/4, 46, 11, 18, 11, , 
2021/10/5, 21, 12, 15, 8, , 
2021/10/6, 21, 6, 17, 6, , 
2021/10/7, 13, 8, 11, 7, , 
2021/10/8, 17, 7, 16, 6, , 
2021/10/9, 17, 7, 17, 4, , 
2021/10/10, 17, 7, 15, 6, , 
2021/10/11, 17, 12, 8, 15, , 
2021/10/12, 34, 10, 19, 8, , 
2021/10/13, 30, 9, 24, 5, , 
2021/10/14, 21, 9, 24, 6, , 
2021/10/15, 21, 15, 15, 14, , 
2021/10/16, 42, 17, 17, 13, , 
2021/10/17, 46, 18, 11, 16, , 
2021/10/18, 42, 19, 13, 17, , 
2021/10/19, 50, 20, 17, 14, , 
2021/10/20, 53, 20, 22, 8, , 
2021/10/21, 55, 20, 22, 7, , 
2021/10/22, 50, 17, 9, 10, , 
2021/10/23, 46, 12, 12, 9, , 
2021/10/24, 42, 17, 10, 15, , 
2021/10/25, 38, 19, 6, 12, , 
2021/10/26, 53, 18, 7, 13, , 
2021/10/27, 50, 20, 10, 16, , 
2021/10/28, 50, 24, 7, 15, 1, 
2021/10/29, 59, 23, 13, 12, 1, 
2021/10/30, 61, 19, 17, 6, 1, 
2021/10/31, 55, 11, 19, 4, 1, 
2021/11/1, 38, 14, 11, 10, 1, 
2021/11/2, 25, 10, 19, 6, 1, 
2021/11/3, 17, 11, 16, 10, 1, 
2021/11/4, 25, 17, 4, 16, 1, 
2021/11/5, 38, 14, 10, 9, 1, 
2021/11/6, 34, 16, 13, 6, 1, 
2021/11/7, 34, 18, 8, 10, 1, 
2021/11/8, 38, 12, 5, 10, 1, 
2021/11/9, 21, 13, 15, 6, 1, 
2021/11/10, 30, 22, 4, 11, 1, 
2021/11/11, 55, 19, 7, 11, 1, 
2021/11/12, 50, 20, 8, 10, 1, 
2021/11/13, 53, 16, 16, 5, 1, 
2021/11/14, 46, , 15, 13, 1, 
2021/11/16, 50, 18, 3, 12, 1, 
2021/11/17, 46, 19, 5, 12, 1, 
2021/11/18, 55, 20, 5, 11, 1, 
2021/11/19, 55, 26, 4, 14, 1, 
2021/11/20, 68, 30, 5, 14, 1, 
2021/11/21, 80, 17, 14, 8, 1, 
2021/11/22, 57, 18, 4, 12, 1, 
2021/11/23, 55, 15, 7, 12, 1, 
2021/11/24, 46, 11, 16, 9, 1, 
2021/11/25, 46, 12, 9, 17, 1, 
2021/11/26, 42, 16, 15, 11, 1, 
2021/11/27, 38, 14, 13, 13, 1, 
2021/11/28, 38, 10, 13, 11, 1, 
2021/11/29, 34, 17, 8, 17, 1, 
2021/11/30, 53, 14, 12, 12, 1, 
2021/12/1, 46, 13, 15, 13, 1, 
2021/12/2, 42, 14, 10, 13, 1, 
2021/12/3, 34, 16, 7, 14, 1, 
2021/12/4, 50, 13, 24, 5, 1, 
2021/12/5, 21, 11, 11, 12, 1, 
2021/12/6, 38, 17, 11, 17, 1, 
2021/12/7, 55, 14, 16, 9, 1, 
2021/12/8, 46, 14, 16, 13, 1, 
2021/12/9, 42, 14, 11, 13, 1, 
2021/12/10, 53, 6, 20, 6, 1, 
2021/12/11, 17, 9, 19, 6, 1, 
2021/12/12, 25, 25, 6, 21, 1, 
2021/12/13, 70, 29, 4, 18, 1, 
2021/12/14, 74, 35, 4, 22, 1, 
2021/12/15, 82, 28, 4, 20, 1, 
2021/12/16, 76, 30, 4, 19, 1, 
2021/12/17, 74, 21, 8, 17, 1, 
2021/12/18, 63, 30, 7, 21, 1, 
2021/12/19, 78, 44, , 24, 1, 
2021/12/20, 104, 35, 3, 21, 1, 
2021/12/21, 89, 29, 8, 17, 1, 
2021/12/22, 80, 25, 4, 19, 1, 
2021/12/23, 70, 27, 8, 14, 1, 
2021/12/24, 76, 18, 19, 6, 1, 
2021/12/25, 50, 14, 13, 9, 1, 
2021/12/26, 42, 18, 6, 11, 1, 
2021/12/27, 57, 21, 4, 17, , 
2021/12/28, 63, 20, 4, 17, , 
2021/12/29, 55, 31, 2, 17, 1, 
2021/12/30, 76, 33, 3, 16, 1, 
2021/12/31, 85, 31, 13, 9, , 
2022/1/1, 85, 33, 3, 11, , 
2022/1/2, 89, 31, 2, 18, 1, 
2021/7/1, 42, 20, 28, 8, , 
2021/7/2, 46, 19, 31, 7, , 
2021/7/3, 46, 14, 28, 4, , 
2021/7/4, 42, 17, 25, 6, , 
2021/7/5, 50, 43, 27, 9, , 
2021/7/6, 78, 28, 26, 10, , 
2021/7/7, 63, 26, 17, 11, , 
2021/7/8, 61, 21, 24, 8, , 
2021/7/9, 53, 20, 30, 6, , 
2021/7/10, 46, 19, 28, 5, , 
2021/7/11, 50, 18, 26, 6, , 
2021/7/12, 50, 47, 27, 5, , 
2021/7/13, 119, 20, 21, 5, , 
2021/7/14, 38, 15, 25, 4, , 
2021/7/15, 34, 15, 25, 6, , 
2021/7/16, 30, 12, 20, 6, , 
2021/7/17, 38, 17, 26, 6, , 
2021/7/18, 53, 18, 27, 9, , 
2021/7/19, 53, 19, 29, 8, , 
2021/7/20, 55, 20, 28, 9, , 
2021/7/21, 53, 23, 30, 8, , 
2021/7/22, 59, 23, 31, 9, 2, 
2021/7/23, 59, 19, 26, 8, 2, 
2021/7/24, 53, 36, 33, 5, 2, 
2021/7/25, 104, 23, 39, 6, , 
2021/7/26, 63, 23, 34, 8, , 
2021/7/27, 63, 22, 24, 11, , 
2021/7/28, 63, , , , , 
2021/7/30, 70, 29, 12, 11, , 
2021/7/31, 65, 24, 13, 8, , 
2021/8/1, 59, 19, 9, 9, , 
2021/8/2, 34, 16, 9, 10, , 
2021/8/3, 34, 29, , , , 
2021/8/4, 50, 19, 26, 5, , 
2021/8/5, 34, 18, 24, 5, , 
2021/8/6, 30, 19, 22, 6, , 
2021/8/7, 34, 22, 27, 3, 1, 
2021/8/8, 42, 25, 18, 5, 1, 
2021/8/9, 46, 31, 18, 9, 1, 
2021/8/10, 55, 39, 24, 11, 1, 
2021/8/11, 59, 38, 31, 11, 1, 
2021/8/12, 61, 56, 36, 9, 1, 
2021/8/13, 85, 35, 35, 7, 1, 
2021/8/14, 65, 32, 32, 7, 1, 
2021/8/15, 70, 40, 23, 7, 1, 
2021/8/16, 59, 28, 28, 2, 1, 
2021/8/17, 42, 33, 29, 4, 1, 
2021/8/18, 59, 26, 23, 6, 2, 
2021/8/19, 50, 21, 25, 6, 2, 
2021/8/20, 46, 19, 26, 6, 2, 
2021/8/21, 53, 18, 26, 7, 2, 
2021/8/22, 46, 18, 25, 5, 2, 
2021/8/23, 38, 14, 19, 6, 2, 
2021/8/24, 34, 15, 19, 9, 2, 
2021/8/25, 34, 13, 25, 6, 2, 
2021/8/26, 34, 17, 28, 4, 2, 
2021/8/27, 34, 13, 29, 4, 2, 
2021/8/28, 25, 7, 24, 6, 2, 
2021/8/29, 21, 12, 22, 11, 2, 
2021/8/30, 30, 12, 25, 8, 2, 
2021/8/31, 21, 13, 24, 8, 2, 
2021/9/1, 30, 15, 30, 8, 2, 
2021/9/2, 34, 21, 26, 11, 2, 
2021/9/3, 46, 19, 32, 8, 2, 
2021/9/4, 42, 13, 32, 4, 2, 
2021/9/5, 34, 19, 28, 6, 2, 
2021/9/6, 46, 24, 27, 9, 3, 
2021/9/7, 59, 23, 29, 7, 3, 
2021/9/8, 59, 20, 28, 9, 3, 
2021/9/9, 53, 26, 28, 10, 3, 
2021/9/10, 57, 21, 27, 8, 3, 
2021/9/11, 57, 20, 29, 8, , 
2021/9/12, 55, 24, 31, 9, 3, 
2021/9/13, 55, 22, 24, 12, 3, 
2021/9/14, 53, 22, 25, 11, 3, 
2021/9/15, 50, 20, 28, 7, 3, 
2021/9/16, 50, 24, 24, 6, 3, 
2021/9/17, 46, 15, 21, 5, 3, 
2021/9/18, 34, 11, 24, 3, 3, 
2021/9/19, 21, 18, 22, 5, 3, 
2021/9/20, 25, 17, 19, 8, 3, 
2021/9/21, 30, 14, 22, 9, 3, 
2021/9/22, 25, 15, 21, 11, 3, 
2021/9/23, 30, 20, 21, 11, 3, 
2021/9/24, 34, 17, 26, 8, 3, 
2021/9/25, 38, 26, 18, 7, 3, 
2021/9/26, 42, 35, 14, 10, 1, 
2021/9/27, 46, 34, 16, 11, , 
2021/9/28, 65, 32, 19, 12, , 
2021/9/29, 65, 22, 23, 8, , 
2021/9/30, 53, 21, 23, 9, , 
2021/4/1, 61, 24, 23, 11, , 
2021/4/2, 57, 19, 26, 9, , 
2021/4/3, 46, 10, 33, 4, , 
2021/4/4, 21, 15, 30, 6, , 
2021/4/5, 30, 17, 31, 6, , 
2021/4/6, 34, 10, 31, 7, , 
2021/4/7, 17, 13, 27, 11, , 
2021/4/8, 34, , , , , 
2021/4/13, 30, 9, 23, 10, , 
2021/4/14, 21, 11, 26, 9, , 
2021/4/15, 34, 14, 22, 11, , 
2021/4/16, 42, 13, 26, 10, , 
2021/4/17, 38, 13, 26, 8, , 
2021/4/18, 42, 12, 16, 14, , 
2021/4/19, 42, 15, 20, 11, , 
2021/4/20, 42, 13, 30, 11, , 
2021/4/21, 38, 9, 29, 12, , 
2021/4/22, 30, 15, 19, 13, , 
2021/4/23, 46, 16, 28, , , 
2021/4/24, 50, 14, 31, 10, , 
2021/4/25, 34, 19, 26, 11, , 
2021/4/26, 46, 24, 24, 10, , 
2021/4/27, 42, 24, 17, 8, , 
2021/4/28, 34, 21, 12, 13, , 
2021/4/29, 42, 20, 15, 11, , 
2021/4/30, 38, 42, 17, 6, , 
2021/5/1, 57, 17, 26, 4, , 
2021/5/2, 25, 14, 25, 7, , 
2021/5/3, 30, 11, 15, 15, , 
2021/5/4, 25, 13, 19, 11, , 
2021/5/5, 34, 14, 26, 6, , 
2021/5/6, 30, 10, 26, 7, , 
2021/5/7, 21, 14, 24, 7, , 
2021/5/8, 25, 16, 22, 9, , 
2021/5/9, 38, , 25, 8, , 
2021/5/10, 38, 16, 21, 8, , 
2021/5/11, 34, 15, 26, 5, , 
2021/5/12, 21, 15, 26, 5, , 
2021/5/13, 21, 13, 21, 8, , 
2021/5/14, 21, 10, 21, 7, , 
2021/5/15, 21, 11, 25, 5, , 
2021/5/16, 21, 19, 26, 7, , 
2021/5/17, 30, 18, 19, 9, , 
2021/5/18, 25, 15, 28, 6, , 
2021/5/19, 25, 10, 24, 8, , 
2021/5/20, 30, 10, 30, 7, , 
2021/5/21, 21, 15, 35, 5, , 
2021/5/22, 34, 19, 29, 6, , 
2021/5/23, 38, 22, 25, 6, , 
2021/5/24, 42, 18, 23, 9, , 
2021/5/25, 30, 19, 23, 11, , 
2021/5/26, 34, 18, 22, 11, , 
2021/5/27, 34, , 23, 14, , 
2021/5/29, 34, 14, 23, 7, , 
2021/5/30, 38, 12, 28, 8, , 
2021/5/31, 30, , 30, 10, , 
2021/6/4, 50, 22, 28, 12, , 
2021/6/5, 53, 20, 25, 6, , 
2021/6/6, 50, 17, 24, 6, , 
2021/6/7, 42, 15, 14, 9, , 
2021/6/8, 34, 19, 14, 11, , 
2021/6/9, 42, 20, 20, 10, , 
2021/6/10, 55, 19, 26, 8, , 
2021/6/11, 50, 12, 31, 5, , 
2021/6/12, 38, 14, 33, 6, , 
2021/6/13, 42, 18, 30, 8, , 
2021/6/14, 50, 17, 29, 6, , 
2021/6/15, 42, 19, 22, 9, , 
2021/6/16, 42, 19, 24, 9, , 
2021/6/17, 50, 19, 24, 10, , 
2021/6/18, 53, 20, 26, 9, , 
2021/6/19, 55, 24, 27, 7, , 
2021/6/20, 61, 40, 27, 9, , 
2021/6/21, 72, 42, 25, 10, , 
2021/6/22, 68, 51, 17, 8, , 
2021/6/23, 72, 49, 15, 9, , 
2021/6/24, 65, 22, 18, 8, , 
2021/6/25, 50, 18, 27, 7, , 
2021/6/26, 46, 21, 33, 7, , 
2021/6/27, 55, 33, 31, 6, , 
2021/6/28, 65, 50, 22, 5, , 
2021/6/29, 72, 28, 23, 5, , 
2021/6/30, 50, 21, 27, 6, , 
2021/1/4, 34, 11, 21, 8, , 
2021/1/5, 53, 22, 17, 7, , 
2021/1/6, 74, 20, 12, 13, , 
2021/1/7, 74, 29, 4, 16, , 
2021/1/8, 87, 18, 10, 11, , 
2021/1/9, 61, 10, 12, 8, , 
2021/1/10, 42, 15, 6, 13, , 
2021/1/11, 55, 29, 5, 16, , 
2021/1/12, 82, 39, 5, 19, , 
2021/1/13, 102, 37, 9, 14, , 
2021/1/14, 93, 30, , 16, , 
2021/1/15, 82, 22, , 15, , 
2021/1/16, 74, 32, , 11, , 
2021/1/18, 102, 27, 13, 14, 1, 
2021/1/19, 82, 23, 20, 9, , 
2021/1/20, 76, 23, 23, 7, , 
2021/1/21, 61, 25, , 5, , 
2021/1/22, 42, 21, , 6, , 
2021/1/23, 50, 11, , 7, , 
2021/1/24, 42, 13, , 11, , 
2021/1/25, 46, 20, 15, 13, , 
2021/1/26, 61, 32, 6, 20, , 
2021/1/27, 87, 29, , 16, , 
2021/1/28, 78, 32, , 12, , 
2021/1/29, 89, 29, 12, 9, , 
2021/1/30, 70, 20, 19, 7, , 
2021/1/31, 55, 20, 12, 11, , 
2021/2/1, 65, 29, 8, 15, , 
2021/2/2, 80, 24, 12, 11, , 
2021/2/3, 72, 25, 16, 11, , 
2021/2/4, 72, 35, 11, 15, , 
2021/2/5, 85, 40, 22, 9, , 
2021/2/6, 72, 38, 22, 7, , 
2021/2/7, 65, , 19, 9, , 
2021/2/9, 25, 19, 20, 10, , 
2021/2/10, 42, 23, 8, 16, , 
2021/2/11, 57, 20, 15, 10, , 
2021/2/12, 50, 6, 22, 6, , 
2021/2/13, 21, 9, 32, 3, , 
2021/2/14, 30, 21, 17, 17, , 
2021/2/15, 59, 30, 9, 20, , 
2021/2/16, 76, 36, 7, 22, , 
2021/2/17, 89, 25, 13, 15, , 
2021/2/18, 68, 29, 11, 19, , 
2021/2/19, 74, 24, 16, 13, , 
2021/2/20, 65, 30, 18, 11, , 
2021/2/21, 76, 35, 12, 18, , 
2021/2/22, 80, 37, 9, 18, , 
2021/2/23, 80, 61, 8, 21, , 
2021/2/24, 107, 62, 9, 20, , 
2021/2/25, 104, 56, 11, 19, , 
2021/2/26, 102, 62, 13, 15, , 
2021/2/27, 129, 45, 13, 11, , 
2021/2/28, 85, 30, 17, 15, , 
2021/3/1, 63, 30, 16, 15, , 
2021/3/2, 72, 36, 16, 21, , 
2021/3/3, 82, 35, 19, 19, , 
2021/3/4, 82, 27, 23, 10, , 
2021/3/5, 68, 22, 18, 8, , 
2021/3/6, 63, 23, 11, 11, , 
2021/3/7, 68, 12, 21, 7, , 
2021/3/8, 38, 9, 18, 9, , 
2021/3/9, 30, 13, 23, 9, , 
2021/3/10, 42, 19, 17, 14, , 
2021/3/11, 50, , 25, 9, , 
2021/3/13, 50, 14, 28, 5, , 
2021/3/14, 25, 12, 20, 11, , 
2021/3/15, 34, 20, , 13, , 
2021/3/16, 57, 16, 19, 9, , 
2021/3/17, 53, 16, 22, 11, , 
2021/3/18, 50, 19, 20, 13, , 
2021/3/19, 55, 12, 26, 8, , 
2021/3/20, 46, 10, 30, 6, , 
2021/3/21, 38, 11, 30, , , 
2021/3/22, 30, 11, 34, 3, , 
2021/3/23, 34, 19, 22, 12, , 
2021/3/24, 50, 23, 22, 12, , 
2021/3/25, 55, 23, 21, 13, , 
2021/3/26, 55, 21, 26, 10, , 
2021/3/27, 59, 20, 23, 7, , 
2021/3/28, 53, 23, 18, 14, , 
2021/3/29, 53, 29, 22, 15, , 
2021/3/30, 61, 26, 21, 18, , 
2021/3/31, 57, 27, 22, 14, , 
2020/10/1, 34, 11, 24, 5, , 
2020/10/2, 34, 12, 29, 5, , 
2020/10/3, 17, 9, 26, 3, , 
2020/10/4, 13, 11, 20, 8, , 
2020/10/5, 21, 12, 13, 9, , 
2020/10/6, 21, 14, 15, 10, , 
2020/10/7, 21, 11, 10, 13, , 
2020/10/8, 25, 15, 11, 15, , 
2020/10/9, 38, 16, 14, 11, , 
2020/10/10, 38, 14, 15, 7, , 
2020/10/11, 30, 11, 13, 8, , 
2020/10/12, 25, 12, 11, 10, , 
2020/10/13, 34, 12, 20, 6, , 
2020/10/14, 30, 10, 27, 5, , 
2020/10/15, 21, 10, 14, 9, , 
2020/10/16, 25, 11, 15, 7, , 
2020/10/17, 34, 13, 11, 9, , 
2020/10/18, 42, 13, 10, 13, , 
2020/10/19, 42, , , , , 
2020/10/21, 50, 20, 15, 12, , 
2020/10/22, 53, 19, 14, 11, , 
2020/10/23, 50, 22, 15, 7, , 
2020/10/24, 46, 19, 8, 10, , 
2020/10/25, 50, 13, 19, 6, , 
2020/10/26, 30, 17, 16, 11, , 
2020/10/27, 25, 17, 8, 13, , 
2020/10/28, 42, 22, 4, 18, , 
2020/10/29, 57, 25, 4, 17, , 
2020/10/30, 63, 25, 6, 14, , 
2020/10/31, 68, 24, 9, 11, , 
2020/11/1, 68, 28, 5, 15, , 
2020/11/2, 70, 28, 5, 18, , 
2020/11/3, 65, 29, 4, 14, , 
2020/11/4, 70, 31, 2, 15, , 
2020/11/5, 74, 23, 5, 14, , 
2020/11/6, 59, 29, 6, 13, , 
2020/11/7, 70, 26, 5, 13, , 
2020/11/8, 68, 33, 4, 14, , 
2020/11/9, 72, 40, 4, 18, 1, 
2020/11/10, 78, 49, 3, 20, , 
2020/11/11, 85, 39, 6, 15, , 
2020/11/12, 74, 30, 6, 15, 1, 
2020/11/13, 65, 24, 11, 7, , 
2020/11/14, 68, 22, 14, 6, , 
2020/11/15, 59, 20, 15, 9, , 
2020/11/16, 57, 8, 13, 8, , 
2020/11/17, 21, 21, 4, 16, , 
2020/11/18, 59, 30, 3, 18, , 
2020/11/19, 76, 10, 15, 6, , 
2020/11/20, 38, 8, 27, 3, , 
2020/11/21, 21, 18, 17, 12, 1, 
2020/11/22, 55, 28, 8, 16, , 
2020/11/23, 76, 39, 5, 16, 1, 
2020/11/24, 102, 37, 6, 17, , 
2020/11/25, 97, 31, 7, 16, , 
2020/11/26, 85, 34, 7, 18, , 
2020/11/27, 91, 28, 13, 11, , 
2020/11/28, 82, 23, 9, 11, , 
2020/11/29, 72, 27, 5, 16, , 
2020/11/30, 76, 29, 6, 14, , 
2020/12/1, 80, 12, 16, 10, , 
2020/12/2, 46, 22, 4, 19, , 
2020/12/3, 65, , 12, 10, , 
2020/12/5, 30, 10, 20, 8, , 
2020/12/6, 42, 12, , , , 
2020/12/7, 46, 10, 24, 5, , 
2020/12/8, 34, 5, 17, 11, , 
2020/12/9, 13, 12, 15, 10, , 
2020/12/10, 46, 25, 5, 15, 1, 
2020/12/11, 72, 28, 5, 14, , 
2020/12/12, 82, 26, 9, 10, , 
2020/12/13, 78, 30, 4, 16, , 
2020/12/14, 87, 36, 2, 20, 1, 
2020/12/15, 91, 30, 9, 17, , 
2020/12/16, 78, 38, 6, 20, 1, 
2020/12/17, 95, 36, 4, 21, , 
2020/12/18, 93, 38, 7, 16, , 
2020/12/19, 107, 39, 7, 17, , 
2020/12/20, 112, 43, 4, 19, , 
2020/12/21, 112, 50, 1, 22, , 
2020/12/22, 122, 37, 2, 18, 1, 
2020/12/23, 95, 21, 12, 8, 1, 
2020/12/24, 68, 14, 23, 3, , 
2020/12/25, 30, 11, 15, 6, , 
2020/12/26, 46, 19, 11, 9, , 
2020/12/27, 63, 15, 23, 5, , 
2020/12/28, 38, 14, 22, 6, , 
2020/12/29, 30, 13, 17, 10, , 
2020/12/30, 53, 20, 13, 10, , 
2020/12/31, 68, 40, 15, 9, , 
2021/1/1, 109, 10, 28, 4, , 
2021/1/2, 30, 7, 26, 4, , 
2021/1/3, 30, 9, 21, 9, , 
2020/7/1, 46, 23, 22, 6, , 
2020/7/2, 50, 21, 23, 5, , 
2020/7/3, 53, 19, 22, 4, , 
2020/7/4, 42, 13, 26, 3, , 
2020/7/5, 38, 17, 37, 6, , 
2020/7/6, 42, 21, 32, 6, , 
2020/7/7, 50, 20, 32, 5, , 
2020/7/8, 42, 21, 32, 6, , 
2020/7/9, 53, 24, 32, 7, , 
2020/7/10, 55, 18, 28, 5, , 
2020/7/11, 50, 18, 27, 3, , 
2020/7/12, 46, 15, 31, 3, , 
2020/7/13, 34, 19, 33, 6, , 
2020/7/14, 53, 17, 36, 5, , 
2020/7/15, 38, 17, 30, 6, , 
2020/7/16, 34, 18, 24, 8, , 
2020/7/17, 38, 10, 26, 6, 3, 
2020/7/18, 25, 9, 29, 6, , 
2020/7/19, 21, 16, 30, 8, , 
2020/7/20, 34, 19, 30, 9, , 
2020/7/21, 42, 22, 29, 8, , 
2020/7/22, 53, 21, 28, 10, , 
2020/7/23, 50, 20, 27, 6, , 
2020/7/24, 46, 14, , 4, , 
2020/7/25, 38, 18, , 7, , 
2020/7/26, 42, 21, , 9, , 
2020/7/27, 38, 21, 27, 10, , 
2020/7/28, 46, 25, 26, 11, , 
2020/7/29, 53, 26, 26, 11, 1, 
2020/7/30, 55, 27, 26, 11, 1, 
2020/7/31, 55, 26, 30, 9, , 
2020/8/1, 57, 22, 33, 3, , 
2020/8/2, 57, 26, 28, 3, , 
2020/8/3, 53, 24, 29, 4, , 
2020/8/4, 38, 17, 26, 6, , 
2020/8/5, 30, 17, 27, 7, , 
2020/8/6, 34, 25, 31, 7, , 
2020/8/7, 53, 25, 33, 7, , 
2020/8/8, 57, 25, 28, 9, , 
2020/8/9, 59, 25, 33, 8, , 
2020/8/10, 61, 30, 35, 6, , 
2020/8/11, 68, 24, 29, 7, , 
2020/8/12, 59, 22, 29, 7, , 
2020/8/13, 57, 22, 29, 4, , 
2020/8/14, 57, 26, 24, 4, , 
2020/8/15, 59, 22, 27, 6, , 
2020/8/16, 53, 20, 27, 4, , 
2020/8/17, 46, 24, 23, 4, , 
2020/8/18, 50, 16, , 5, , 
2020/8/19, 34, 19, , 5, , 
2020/8/20, 42, 19, 31, 7, , 
2020/8/21, 46, 18, 24, 8, , 
2020/8/22, 38, 20, 26, 3, , 
2020/8/23, 42, 27, 24, 5, , 
2020/8/24, 38, 19, 28, 6, , 
2020/8/25, 42, 19, 29, 6, , 
2020/8/26, 42, 19, 25, 5, , 
2020/8/27, 38, 18, 27, 3, , 
2020/8/28, 42, 24, 32, 2, , 
2020/8/29, 59, 31, 27, 4, , 
2020/8/30, 76, , 16, 8, , 
2020/9/2, 25, 13, 21, 9, , 
2020/9/3, 30, 16, 26, 11, , 
2020/9/4, 42, 15, 31, 7, , 
2020/9/5, 38, 14, 31, 7, , 
2020/9/6, 38, 18, 25, 9, , 
2020/9/7, 42, 20, 29, 9, , 
2020/9/8, 50, 29, 30, 10, , 
2020/9/9, 61, 38, 30, 10, , 
2020/9/10, 72, 28, 23, 10, , 
2020/9/11, 59, 22, 26, 7, , 
2020/9/12, 53, 30, 26, 10, , 
2020/9/13, 72, 37, 33, 8, , 
2020/9/14, 80, 30, 32, 8, , 
2020/9/15, 72, 27, 29, 6, , 
2020/9/16, 63, 34, 28, 9, , 
2020/9/17, 72, , , , , 
2020/9/20, 70, 21, 19, 8, , 
2020/9/21, 53, 12, 19, 7, , 
2020/9/22, 25, 11, 17, 7, , 
2020/9/23, 30, 11, 19, 6, , 
2020/9/24, 25, 14, 26, 3, , 
2020/9/25, 30, 9, 20, 6, , 
2020/9/26, 17, 8, 19, 5, , 
2020/9/27, 17, 6, 13, 8, , 
2020/9/28, 13, 11, 12, 11, , 
2020/9/29, 21, 13, 12, 12, , 
2020/9/30, 25, 15, 14, 11, , 
2020/4/1, 42, 19, 26, 8, , 
2020/4/2, 59, 21, 25, 9, , 
2020/4/3, 63, 20, 31, 6, , 
2020/4/4, 59, 20, 32, 5, , 
