# Sensor Växjö, Sweden (Citizen Science project sensor.community/17662)
# https://aqicn.org/station/@63646/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-10-22T00:00:00.000Z,0.45,9.57,1.9,1.2,2.29,1.874,426
2020-10-23T00:00:00.000Z,0.8,3,1.58,1.35,1.8,0.32,426
2020-10-24T00:00:00.000Z,1.23,5.5,2.08,1.65,3.7,1.193,438
2020-10-25T00:00:00.000Z,0.95,8.5,2.7,2.27,3.85,1.807,480
2020-10-26T00:00:00.000Z,0.88,6.4,2.17,1.8,3.03,1.074,470
2020-10-27T00:00:00.000Z,1.1,11.55,2.8,2.08,4.05,2.578,443
2020-10-28T00:00:00.000Z,0.63,4.7,2.63,2.15,3.33,0.94,460
2020-10-29T00:00:00.000Z,0.8,6.57,2.42,1.48,4.03,1.562,457
2020-10-30T00:00:00.000Z,0.4,7,2.1,0.9,2.38,0.834,476
2020-10-31T00:00:00.000Z,0.52,3.92,1.8,1.4,2.5,0.807,482
2020-11-01T00:00:00.000Z,1.5,14.75,4.05,3.22,5.8,2.523,484
2020-11-02T00:00:00.000Z,0.6,5.6,1.4,1.12,1.8,0.723,473
2020-11-03T00:00:00.000Z,1.05,3.53,1.98,1.69,2.4,0.482,461
2020-11-04T00:00:00.000Z,0.8,3.42,2.1,1.65,2.42,0.483,368
2020-11-05T00:00:00.000Z,0.75,4.32,1.83,1.26,2.47,0.8,365
2020-11-06T00:00:00.000Z,1.9,18.32,2.67,2.35,3.42,1.236,356
2020-11-07T00:00:00.000Z,0.8,4.07,2.35,1.19,3.15,0.991,393
2020-11-08T00:00:00.000Z,1.35,4.05,1.9,1.7,2.41,0.64,357
2020-11-09T00:00:00.000Z,1,2.7,1.77,1.55,2.1,0.365,286
2020-11-10T00:00:00.000Z,1.63,17.13,3.28,1.95,6.1,3.996,328
2020-11-11T00:00:00.000Z,14.65,22.95,17.55,16.25,19.85,2.02,348
2020-11-12T00:00:00.000Z,3.55,23.17,12.04,8.3,19.45,5.834,298
2020-11-13T00:00:00.000Z,2.29,13.07,7.13,5.5,9.4,2.929,311
2020-11-14T00:00:00.000Z,2,8.9,4.3,3.28,5.65,1.592,339
2020-11-15T00:00:00.000Z,3.1,26.5,15.76,8.75,18.59,6.107,292
2020-11-16T00:00:00.000Z,1.83,10.55,4.23,2.99,7.64,2.413,284
2020-11-17T00:00:00.000Z,0.7,3.7,1.92,1.23,2.6,0.803,315
2020-11-18T00:00:00.000Z,0.63,5.88,1.3,1,2.5,1.424,370
2020-11-19T00:00:00.000Z,0.45,4.43,2.04,1.07,3.01,1.152,369
2020-11-20T00:00:00.000Z,0.63,1.95,1,0.9,1.2,0.28,371
2020-11-21T00:00:00.000Z,0.6,3.67,1.6,1.3,1.9,0.592,313
2020-11-22T00:00:00.000Z,1,4.07,2.6,2.27,2.9,0.516,307
2020-11-23T00:00:00.000Z,0.8,3.25,1.8,1.5,2.13,0.483,272
2020-11-24T00:00:00.000Z,1.1,3.95,1.95,1.5,2.27,0.485,290
2020-11-25T00:00:00.000Z,3.22,11.32,6.68,5.7,8.9,1.991,297
2020-11-26T00:00:00.000Z,0.88,18,6.46,1.2,9.98,5.057,292
2020-11-27T00:00:00.000Z,0.8,10.63,1.1,1,1.2,0.641,276
2020-11-28T00:00:00.000Z,0.77,5.9,1.1,1.02,1.2,0.317,285
2020-11-29T00:00:00.000Z,0.9,7.6,1.2,1.1,1.3,0.43,286
2020-11-30T00:00:00.000Z,1.1,3.88,1.8,1.5,2.2,0.625,259
2020-12-01T00:00:00.000Z,2.6,7.32,3.95,3.33,4.82,0.921,249
2020-12-02T00:00:00.000Z,3.13,18.88,11.32,4.45,15.48,5.247,279
2020-12-03T00:00:00.000Z,2.83,28.4,17.72,11.1,22.09,6.557,244
2020-12-04T00:00:00.000Z,6.8,23.25,18.67,17.02,20.63,3.094,266
2020-12-05T00:00:00.000Z,12.1,25.83,16.02,13.7,19.59,3.319,257
2020-12-06T00:00:00.000Z,7.57,27.92,14.45,13.02,22.1,5.463,346
2020-12-07T00:00:00.000Z,8.8,16,11.3,10.32,12.93,1.672,294
2020-12-08T00:00:00.000Z,7.15,17.73,12.34,9.88,14.93,2.812,282
2020-12-09T00:00:00.000Z,8.73,21.05,14.81,13.13,17.3,2.889,254
2020-12-10T00:00:00.000Z,3.63,15.55,9.55,6.05,12.48,3.355,265
2020-12-11T00:00:00.000Z,1.14,19.52,8.41,6.22,9.94,3.795,320
2020-12-12T00:00:00.000Z,0.9,19.13,4.84,2.78,5.82,4.102,322
2020-12-13T00:00:00.000Z,1.1,3.33,1.77,1.44,2.1,0.478,304
2020-12-14T00:00:00.000Z,1.4,7.2,2.37,1.92,5.8,1.987,288
2020-12-15T00:00:00.000Z,1.4,22.77,4.45,3.45,12.82,6.155,307
2020-12-16T00:00:00.000Z,1.73,7.07,2.9,2.47,3.94,1.035,313
2020-12-17T00:00:00.000Z,2.08,17.38,5.31,4.03,7.25,2.717,282
2020-12-18T00:00:00.000Z,1.27,6.25,2.5,1.98,4.2,1.25,309
2020-12-19T00:00:00.000Z,4.3,18.95,9.3,6.55,12.13,3.433,286
2020-12-20T00:00:00.000Z,1.98,18.25,10.82,2.96,14.34,5.546,305
2020-12-21T00:00:00.000Z,1.2,10.57,4.22,2.24,6.56,2.419,293
2020-12-22T00:00:00.000Z,0.7,5.38,2.59,1.33,3.75,1.388,286
2020-12-23T00:00:00.000Z,1.2,2.72,1.8,1.6,2.1,0.325,302
2020-12-24T00:00:00.000Z,0.6,3.65,1.1,0.9,1.45,0.464,284
2020-12-25T00:00:00.000Z,0.6,5.4,0.82,0.73,1.07,0.356,309
2020-12-26T00:00:00.000Z,1,2.5,1.45,1.3,1.9,0.369,296
2020-12-27T00:00:00.000Z,1.2,6.63,3.13,2.45,4.5,1.32,307
2020-12-28T00:00:00.000Z,4.93,11.68,8.19,7.53,8.98,1.256,296
2020-12-29T00:00:00.000Z,1.6,12.35,6.52,2.5,9.63,3.491,290
2020-12-30T00:00:00.000Z,2.15,10.55,3.9,3.4,7.63,2.535,295
2020-12-31T00:00:00.000Z,1.3,7.7,3.86,2.5,4.47,1.556,310
2021-01-01T00:00:00.000Z,0.9,9.19,4.37,2.85,6.85,2.363,298
2021-01-02T00:00:00.000Z,0.7,7,1.23,1,2.25,0.776,273
2021-01-03T00:00:00.000Z,0.7,14.48,1.2,1,1.5,0.888,282
2021-01-04T00:00:00.000Z,0.82,1.7,1.12,1.05,1.27,0.148,280
2021-01-05T00:00:00.000Z,1,1.9,1.3,1.2,1.5,0.196,272
2021-01-06T00:00:00.000Z,0.6,1.7,0.8,0.7,1.2,0.287,285
2021-01-07T00:00:00.000Z,0.7,1.8,1.2,1,1.4,0.253,281
2021-01-08T00:00:00.000Z,0.7,3.42,1.65,1.2,1.92,0.526,289
2021-01-09T00:00:00.000Z,1.25,6.82,2.47,2.1,2.72,0.708,290
2021-01-10T00:00:00.000Z,1.1,4.09,2.38,2.06,2.96,0.608,284
2021-01-11T00:00:00.000Z,0.6,3.72,2.2,1,2.54,0.821,263
2021-01-12T00:00:00.000Z,0.5,2.02,1.1,0.9,1.5,0.399,273
2021-01-13T00:00:00.000Z,0.8,5.82,1.98,1.5,2.6,1.261,271
2021-01-14T00:00:00.000Z,1.33,5.68,3,2.63,3.45,0.685,263
2021-01-15T00:00:00.000Z,1.52,16.89,2.2,2,2.6,1.547,288
2021-01-16T00:00:00.000Z,1.1,4.68,1.8,1.48,1.98,0.404,270
2021-01-17T00:00:00.000Z,0.98,4.2,1.64,1.48,1.85,0.502,254
2021-01-18T00:00:00.000Z,3.28,24.55,5.65,4.13,6.7,5.861,237
2021-01-19T00:00:00.000Z,0.85,26.88,9.5,5.96,11.35,5.556,216
2021-01-20T00:00:00.000Z,0.63,8.73,1.4,0.88,2.4,2.084,267
2021-01-21T00:00:00.000Z,1.2,5.72,2.33,1.6,3.63,1.202,248
2021-01-22T00:00:00.000Z,0.6,3.3,2.09,1.6,2.42,0.573,250
2021-01-23T00:00:00.000Z,1.67,4.82,2.72,2.45,3.05,0.444,253
2021-01-24T00:00:00.000Z,1.1,3.6,1.88,1.62,2.13,0.402,281
2021-01-25T00:00:00.000Z,1.5,2.78,2,1.8,2.15,0.231,244
2021-01-26T00:00:00.000Z,0.9,17.98,1.25,1.14,1.38,1.121,286
2021-01-27T00:00:00.000Z,1.2,5.15,2.25,1.6,2.87,0.952,252
2021-01-28T00:00:00.000Z,0.9,5.13,1.27,1.1,1.8,1.193,293
2021-01-29T00:00:00.000Z,1.05,10.7,1.75,1.48,1.9,0.951,279
2021-01-30T00:00:00.000Z,1.5,6.55,2.1,1.88,2.29,0.438,268
2021-01-31T00:00:00.000Z,1.75,46.22,2.95,2.4,3.75,2.794,279
2021-02-01T00:00:00.000Z,1.2,6.53,3.3,2.7,4,0.92,231
2021-02-02T00:00:00.000Z,1.92,12.98,7.74,4.13,10.58,3.237,252
2021-02-03T00:00:00.000Z,1.52,3.22,2.5,2.2,2.7,0.375,235
2021-02-04T00:00:00.000Z,1.6,33.63,2.54,2.2,2.8,1.991,273
2021-02-05T00:00:00.000Z,1.77,4.38,2.6,2.1,2.96,0.522,237
2021-02-06T00:00:00.000Z,1.38,12.8,2.1,1.77,2.4,1.239,251
2021-02-07T00:00:00.000Z,1.14,2,1.5,1.4,1.63,0.165,240
2021-02-08T00:00:00.000Z,1,1.8,1.3,1.23,1.4,0.13,260
2021-02-09T00:00:00.000Z,1.1,1.9,1.4,1.3,1.5,0.136,248
2021-02-10T00:00:00.000Z,1.2,2.42,1.6,1.48,1.75,0.205,243
2021-02-11T00:00:00.000Z,0.93,9.32,1.5,1.3,1.7,0.8,239
2021-02-12T00:00:00.000Z,1,65.2,1.45,1.3,1.6,3.935,277
2021-02-13T00:00:00.000Z,0.9,3.92,1.35,1.2,1.5,0.267,264
2021-02-14T00:00:00.000Z,0.9,16,1.58,1.2,1.88,1.02,244
2021-02-15T00:00:00.000Z,1.23,3.75,2.13,1.83,2.5,0.554,249
2021-02-16T00:00:00.000Z,2.8,12.93,9.52,4.5,11.05,3.229,235
2021-02-17T00:00:00.000Z,1.98,24.58,13.54,8.68,16.22,5.654,236
2021-02-18T00:00:00.000Z,1.5,29.73,7.3,4.47,15.89,8.491,272
2021-02-19T00:00:00.000Z,2.47,35.08,18.73,6.69,22.13,9.24,249
2021-02-20T00:00:00.000Z,2.52,9.8,4.47,3.6,5.05,1.478,255
2021-02-21T00:00:00.000Z,5.75,17.27,9.32,7.59,13.12,3.235,261
2021-02-22T00:00:00.000Z,4.18,16.7,8.44,5.8,12.12,3.691,220
2021-02-23T00:00:00.000Z,3.9,21.23,12.02,10.43,14.25,3.905,230
2021-02-24T00:00:00.000Z,2.67,20.9,8.55,3.97,17.7,6.624,237
2021-02-25T00:00:00.000Z,2.1,9.82,3.85,3.13,5.3,1.508,239
2021-02-26T00:00:00.000Z,0.68,3.97,2.16,1.2,2.8,0.849,230
2021-02-27T00:00:00.000Z,0.6,4.07,0.98,0.8,1.14,0.692,262
2021-02-28T00:00:00.000Z,0.88,3.95,1.8,1.2,2.92,0.859,263
2021-03-01T00:00:00.000Z,1.3,4,2.29,1.9,2.7,0.488,238
2021-03-02T00:00:00.000Z,1,3.8,1.9,1.5,2.6,0.637,254
2021-03-03T00:00:00.000Z,1.2,6.28,2.85,1.77,3.3,1.052,230
2021-03-04T00:00:00.000Z,0.6,4.7,1.12,1,1.55,1.212,236
2021-03-05T00:00:00.000Z,0.6,31.95,1.1,0.88,1.23,1.937,258
2021-03-06T00:00:00.000Z,1.2,4.8,2.15,1.6,2.79,0.887,249
2021-03-07T00:00:00.000Z,0.65,23.67,1.02,0.9,1.3,1.654,272
2021-03-08T00:00:00.000Z,0.8,4.05,1.1,1,1.2,0.245,251
2021-03-09T00:00:00.000Z,1.05,3.97,1.88,1.5,2.27,0.51,254
2021-03-10T00:00:00.000Z,1.1,6.25,1.9,1.5,2.65,0.7,237
2021-03-11T00:00:00.000Z,0.6,15.93,4.34,3.37,7.18,3.755,245
2021-03-12T00:00:00.000Z,0.5,3.88,2.72,2.27,3,0.71,251
2021-03-13T00:00:00.000Z,0.9,4.68,1.95,1.46,2.72,0.888,252
2021-03-14T00:00:00.000Z,0.9,2.85,1.33,1.14,1.8,0.475,245
2021-03-15T00:00:00.000Z,0.5,2.29,0.94,0.7,1.7,0.539,228
2021-03-16T00:00:00.000Z,0.55,8.18,1.2,1,1.34,1,229
2021-03-17T00:00:00.000Z,0.6,4.9,1.2,0.98,1.37,0.443,260
2021-03-18T00:00:00.000Z,0.6,2.9,1.08,0.85,1.73,0.487,242
2021-03-19T00:00:00.000Z,1,4.47,1.48,1.3,1.65,0.477,243
2021-03-20T00:00:00.000Z,1.2,3.15,1.8,1.6,2.02,0.355,257
2021-03-21T00:00:00.000Z,0.6,2.85,1,0.9,1.27,0.53,247
2021-03-22T00:00:00.000Z,0.75,2.9,1.2,1,1.65,0.503,239
2021-03-23T00:00:00.000Z,1.5,5.65,2.95,2.41,3.94,1.01,320
2021-03-24T00:00:00.000Z,2.92,22.55,9.07,7.68,13.2,4.621,239
2021-03-25T00:00:00.000Z,1.6,22.83,3.61,2.35,8.75,5.474,234
2021-03-26T00:00:00.000Z,3.05,20.88,9.57,6.7,14.65,4.719,254
2021-03-27T00:00:00.000Z,0.5,39.08,18.1,2.22,22.67,10.505,275
2021-03-28T00:00:00.000Z,1.38,3.78,2.35,2.04,3.04,0.592,140
2021-03-31T00:00:00.000Z,4.25,9.48,8.38,7.82,8.82,0.972,27
2021-04-01T00:00:00.000Z,0.4,11.23,0.88,0.7,1.08,2.187,179
2021-04-02T00:00:00.000Z,0.7,3,1.13,1,1.55,0.453,204
2021-04-03T00:00:00.000Z,0.75,2.2,1,0.9,1.2,0.223,213
2021-04-04T00:00:00.000Z,1.12,5.75,1.92,1.6,3.38,1.279,211
2021-04-05T00:00:00.000Z,0.8,4.78,1.35,1.08,1.73,0.611,178
2021-04-06T00:00:00.000Z,0.9,2.58,1.5,1.3,1.88,0.363,244
2021-04-07T00:00:00.000Z,1.1,2.6,1.5,1.4,1.63,0.222,166
2021-04-08T00:00:00.000Z,0.8,3.2,1.5,1.3,1.98,0.517,195
2021-04-09T00:00:00.000Z,1.38,15.05,2.4,1.95,8,3.634,194
2021-04-10T00:00:00.000Z,1.1,2.52,1.54,1.4,1.83,0.296,170
2021-04-11T00:00:00.000Z,1.12,4.03,1.83,1.62,2.29,0.676,141
2021-04-12T00:00:00.000Z,0.8,5.72,1.3,1.12,1.76,1.216,133
2021-04-13T00:00:00.000Z,0.65,4.82,1.23,0.95,1.52,0.469,143
2021-04-14T00:00:00.000Z,0.7,1.4,0.99,0.9,1.1,0.152,134
2021-04-15T00:00:00.000Z,0.8,3,1.1,1,1.25,0.261,126
2021-04-16T00:00:00.000Z,0.95,2.42,1.23,1.1,1.4,0.219,133
2021-04-17T00:00:00.000Z,1.25,12.93,1.7,1.52,2,0.979,151
2021-04-18T00:00:00.000Z,1.4,7.78,2.15,1.95,2.5,0.717,134
2021-04-19T00:00:00.000Z,1.75,16.52,2.35,2.15,2.7,1.326,132
2021-04-20T00:00:00.000Z,1.63,4.84,2.4,2.1,2.65,0.498,131
2021-04-21T00:00:00.000Z,0.56,11.38,1.88,1.07,2.54,2.071,128
2021-04-22T00:00:00.000Z,0.5,15.23,1,0.63,1.3,2.127,118
2021-04-23T00:00:00.000Z,0.6,3.88,0.9,0.8,1.05,0.493,114
2021-04-24T00:00:00.000Z,0.56,1.7,0.8,0.8,0.9,0.171,129
2021-04-25T00:00:00.000Z,0.7,7.85,1,0.9,1.08,0.575,161
2021-04-26T00:00:00.000Z,0.7,51.8,1.02,0.9,1.25,5.12,138
2021-04-27T00:00:00.000Z,1.05,28.45,1.3,1.2,1.6,2.715,131
2021-04-28T00:00:00.000Z,1.25,38.29,1.9,1.57,2.54,3.507,133
2021-04-29T00:00:00.000Z,1.6,103.4,3.47,2.7,4.55,9.361,117
2021-04-30T00:00:00.000Z,1.1,37.5,1.58,1.4,1.7,3.603,107
2021-05-01T00:00:00.000Z,1.7,5.28,3.5,2.47,4.22,1.022,139
2021-05-02T00:00:00.000Z,1.3,4.09,1.99,1.7,2.29,0.641,132
2021-05-03T00:00:00.000Z,1.45,2.8,2,1.88,2.2,0.274,126
2021-05-04T00:00:00.000Z,1,7.88,4.5,1.74,5.6,2.119,124
2021-05-05T00:00:00.000Z,0.7,2.47,1.12,0.99,1.54,0.396,124
2021-05-06T00:00:00.000Z,0.52,3.2,0.9,0.7,1.4,0.546,113
2021-05-07T00:00:00.000Z,0.9,2.35,1.66,1.38,1.85,0.334,122
2021-05-08T00:00:00.000Z,1.1,3.1,1.6,1.4,2.2,0.444,129
2021-05-09T00:00:00.000Z,1.9,8.63,3.1,2.42,3.8,1.858,145
2021-05-10T00:00:00.000Z,2,3.6,2.6,2.38,2.84,0.314,136
2021-05-11T00:00:00.000Z,2.15,4.68,3.36,2.85,4.09,0.705,122
2021-05-12T00:00:00.000Z,3.47,6.57,4.53,4.28,5.03,0.564,118
2021-05-13T00:00:00.000Z,1.8,12.63,4.18,2.2,7.14,2.64,145
2021-05-14T00:00:00.000Z,1.1,6.15,2.2,1.8,3.49,1.202,129
2021-05-15T00:00:00.000Z,1.92,9.15,3.65,3.15,4.4,1.448,146
2021-05-16T00:00:00.000Z,1.38,10.32,4.59,3.13,6.45,2.389,151
2021-05-17T00:00:00.000Z,1.45,8.3,2.58,2.1,5.18,1.859,135
2021-05-18T00:00:00.000Z,1.2,6.45,2.14,1.7,3.08,1.125,114
2021-05-19T00:00:00.000Z,1.35,6.75,2.1,1.73,2.99,0.898,152
2021-05-20T00:00:00.000Z,0.8,4.47,1.65,1.34,3.5,1.088,153
2021-05-21T00:00:00.000Z,1,2.25,1.5,1.25,1.7,0.279,147
2021-05-22T00:00:00.000Z,1.1,4.18,1.77,1.5,2.4,0.646,122
2021-05-23T00:00:00.000Z,0.95,2.29,1.38,1.2,1.6,0.275,163
2021-05-24T00:00:00.000Z,1.08,2.29,1.58,1.4,1.75,0.227,148
2021-05-25T00:00:00.000Z,0.6,3.3,1.9,1.51,2.57,0.748,165
2021-05-26T00:00:00.000Z,1.1,6.82,1.63,1.4,1.98,1.352,166
2021-05-27T00:00:00.000Z,0.5,6.7,1.88,0.85,3.3,1.821,155
2021-05-28T00:00:00.000Z,1.1,2.6,1.58,1.42,1.89,0.338,156
2021-05-29T00:00:00.000Z,1.6,3.97,2.06,1.9,2.38,0.343,136
2021-05-30T00:00:00.000Z,1.5,3.45,2.29,2.1,2.52,0.345,167
2021-05-31T00:00:00.000Z,1.9,6.63,3,2.7,3.33,0.643,132
2021-06-01T00:00:00.000Z,1,3.47,1.92,1.35,2.5,0.712,176
2021-06-02T00:00:00.000Z,2.29,4.18,2.94,2.67,3.3,0.409,158
2021-06-03T00:00:00.000Z,2.1,6.22,2.78,2.6,2.97,0.421,150
2021-06-04T00:00:00.000Z,2.5,5.8,3.25,3.13,3.47,0.378,159
2021-06-05T00:00:00.000Z,2.52,4.18,3.47,3.16,3.72,0.382,161
2021-06-06T00:00:00.000Z,2.6,7.18,3.5,3.22,4.09,0.873,194
2021-06-07T00:00:00.000Z,3.83,8.6,5.52,5.05,6.79,1.072,328
2021-06-08T00:00:00.000Z,1.3,8.98,2.7,2.04,3.14,1.966,241
2021-06-09T00:00:00.000Z,1.8,5.8,2.82,2.54,4.38,1.004,262
2021-06-10T00:00:00.000Z,2,6.6,2.65,2.45,2.95,0.62,178
2021-06-11T00:00:00.000Z,2,4.5,3.1,2.8,3.33,0.399,181
2021-06-12T00:00:00.000Z,1.67,3.9,2.7,2.4,3,0.409,160
2021-06-13T00:00:00.000Z,0.77,4,1.55,1,2.04,0.725,160
2021-06-14T00:00:00.000Z,1.4,7.28,2.97,2.08,3.78,1.253,197
2021-06-15T00:00:00.000Z,1.3,2.85,1.9,1.65,2.15,0.338,202
2021-06-16T00:00:00.000Z,1.3,4.25,2.22,1.83,2.5,0.54,173
2021-06-17T00:00:00.000Z,1.3,8.75,2.52,1.77,2.83,0.776,235
2021-06-18T00:00:00.000Z,3,14,7.43,6.4,9.3,1.895,247
2021-06-19T00:00:00.000Z,4.68,15.55,7.82,6.75,9.15,1.654,282
2021-06-20T00:00:00.000Z,3.35,16.73,7.2,5.19,8.32,2.054,301
2021-06-21T00:00:00.000Z,1.4,23.45,5.78,2.4,9.09,4.276,269
2021-06-22T00:00:00.000Z,2.33,20.5,4.53,3.4,5.6,2.682,231
2021-06-23T00:00:00.000Z,1.67,10.15,4,3.3,5,2.036,295
2021-06-24T00:00:00.000Z,1.55,9.55,6.32,2.25,7.85,2.522,263
2021-06-25T00:00:00.000Z,2.75,7.2,4.7,3.45,5.7,1.225,299
2021-06-26T00:00:00.000Z,1.92,6.05,3.05,2.5,4.72,1.139,311
2021-06-27T00:00:00.000Z,1.7,8.1,3.42,2.29,6.26,2.017,309
2021-06-28T00:00:00.000Z,1.2,8.55,2.92,1.9,3.74,1.083,264
2021-06-29T00:00:00.000Z,1.52,4.32,2.95,2.6,3.38,0.631,305
2021-06-30T00:00:00.000Z,1.6,8.85,4.19,3.14,6.71,1.991,296
2021-07-01T00:00:00.000Z,1.33,10.27,4.05,2.5,4.93,2.247,263
2021-07-02T00:00:00.000Z,2.5,16.82,7.68,3.5,11.52,4.006,255
2021-07-03T00:00:00.000Z,1.98,12.02,4.9,4.57,5.3,0.751,329
2021-07-04T00:00:00.000Z,3.6,335.35,5.72,4.84,6.72,21.942,321
2021-07-05T00:00:00.000Z,2.63,5.47,3.45,3.17,4.4,0.727,263
2021-07-06T00:00:00.000Z,1.9,8.9,4.2,2.4,5.57,1.791,304
2021-07-07T00:00:00.000Z,1.4,10.82,2.7,1.8,7.7,2.934,268
2021-07-08T00:00:00.000Z,1.5,5.4,2.27,2,2.58,0.552,291
2021-07-09T00:00:00.000Z,1.42,3.33,2.29,2.04,2.52,0.332,329
2021-07-10T00:00:00.000Z,1.3,9.27,2.9,2.33,3.59,1.294,328
2021-07-11T00:00:00.000Z,1.58,5.55,2.33,2.1,3.03,0.826,358
2021-07-12T00:00:00.000Z,2.4,7.2,3.53,3.1,4.44,1.04,268
2021-07-13T00:00:00.000Z,3.13,21.25,9.6,6.53,11.1,3.907,240
2021-07-14T00:00:00.000Z,8.48,23.83,14.74,10.19,19.77,4.638,258
2021-07-15T00:00:00.000Z,5.09,15.05,10.38,7.47,12.23,2.644,311
2021-07-16T00:00:00.000Z,5.05,18.55,11.46,7.79,14.04,3.664,272
2021-07-17T00:00:00.000Z,2.33,14.05,4.8,3.32,8.07,2.505,324
2021-07-18T00:00:00.000Z,1.8,3.78,2.7,2.4,3,0.399,277
2021-07-19T00:00:00.000Z,0.8,4.53,1.7,1.1,2.4,0.714,249
2021-07-20T00:00:00.000Z,1.1,6.25,4.01,2.02,4.55,1.442,266
2021-07-21T00:00:00.000Z,1.7,9.19,3.17,2.38,3.5,0.781,299
2021-07-22T00:00:00.000Z,2.72,5.72,3.65,3.4,4.05,0.537,248
2021-07-23T00:00:00.000Z,3.17,6.15,4.53,3.97,4.82,0.596,293
2021-07-24T00:00:00.000Z,1.6,9.6,4.95,3.72,6,1.831,291
2021-07-25T00:00:00.000Z,1.3,215.13,1.75,1.55,2.29,11.858,323
2021-07-26T00:00:00.000Z,2.13,19.82,9.02,4.72,9.68,2.913,324
2021-07-27T00:00:00.000Z,4.68,16.3,9.98,7.25,11.7,2.917,339
2021-07-28T00:00:00.000Z,3.05,10.88,7.55,5.57,8.59,1.943,349
2021-07-29T00:00:00.000Z,0.8,10.48,2.29,1.51,6.45,2.872,305
2021-07-30T00:00:00.000Z,1.25,4.55,2.5,2,3.1,0.736,241
2021-07-31T00:00:00.000Z,1.7,5.18,3.71,2.2,4.28,1.057,266
2021-08-01T00:00:00.000Z,1.2,3.92,1.7,1.55,2.08,0.378,265
2021-08-02T00:00:00.000Z,1.1,2.52,1.6,1.4,1.85,0.287,250
2021-08-03T00:00:00.000Z,0.9,2.54,1.5,1.2,1.8,0.339,263
2021-08-04T00:00:00.000Z,1.05,3.3,1.92,1.77,2.13,0.278,224
2021-08-05T00:00:00.000Z,1.02,3.28,2.1,1.8,2.4,0.437,258
2021-08-06T00:00:00.000Z,1.27,6.35,1.7,1.6,1.83,0.327,316
2021-08-07T00:00:00.000Z,1.5,3.25,2.04,1.9,2.2,0.297,323
2021-08-08T00:00:00.000Z,1.2,4.68,2.08,1.88,2.38,0.559,290
2021-08-09T00:00:00.000Z,1.85,4.95,2.83,2.5,3.5,0.735,230
2021-08-10T00:00:00.000Z,2.04,6.43,3.1,2.9,3.4,0.708,301
2021-08-11T00:00:00.000Z,1.42,5.07,2.62,2.35,2.9,0.552,238
2021-08-12T00:00:00.000Z,2.13,5.03,3.2,2.88,3.49,0.445,292
2021-08-13T00:00:00.000Z,2.5,7.65,4.5,3.72,5.63,1.191,533
2021-08-14T00:00:00.000Z,1.4,5.05,2.89,2.35,3.67,0.841,446
2021-08-15T00:00:00.000Z,1.27,3.45,2.15,1.8,2.6,0.472,465
2021-08-16T00:00:00.000Z,0.8,3.7,1.92,1.3,2.58,0.726,526
2021-08-17T00:00:00.000Z,0.9,2.72,1.55,1.35,1.73,0.292,544
2021-08-18T00:00:00.000Z,0.63,3.42,1.95,1.2,2.5,0.703,452
2021-08-19T00:00:00.000Z,1.33,3.2,2.02,1.83,2.29,0.366,549
2021-08-20T00:00:00.000Z,1.17,6.82,1.85,1.55,2.25,0.522,514
2021-08-21T00:00:00.000Z,1,4.95,1.63,1.38,2.13,0.597,550
2021-08-22T00:00:00.000Z,1,2.95,1.38,1.23,1.5,0.201,523
2021-08-23T00:00:00.000Z,1.17,5.88,2.33,1.8,2.65,0.577,556
2021-08-24T00:00:00.000Z,1.4,4.03,2.88,2.14,3.25,0.605,533
2021-08-25T00:00:00.000Z,0.5,5.55,2.5,0.85,3,1.365,527
2021-08-26T00:00:00.000Z,0.5,1.92,1.1,0.9,1.3,0.307,394
2021-08-27T00:00:00.000Z,0.56,6.8,2.65,1.83,3.63,1.507,426
2021-08-28T00:00:00.000Z,0.6,8.85,1.1,1,1.65,1.418,375
2021-08-29T00:00:00.000Z,4.95,12.88,10.7,6.49,11.24,2.413,401
2021-08-30T00:00:00.000Z,3.8,7.22,5.07,4.57,5.8,0.724,524
2021-08-31T00:00:00.000Z,2.5,7.07,4,3.5,4.78,0.828,547
2021-09-01T00:00:00.000Z,2.17,5.75,3.54,3.1,3.95,0.692,530
2021-09-02T00:00:00.000Z,1,10.68,2.83,1.87,3.8,2.245,524
2021-09-03T00:00:00.000Z,1.4,10.85,3,2.12,7.74,3.045,552
2021-09-04T00:00:00.000Z,0.9,6.93,1.53,1.4,1.7,0.403,550
2021-09-05T00:00:00.000Z,0.9,3.28,1.48,1.3,1.63,0.253,475
2021-09-06T00:00:00.000Z,1.1,2.92,1.8,1.5,2,0.328,475
2021-09-07T00:00:00.000Z,2.15,11.63,4.3,3.85,4.73,1.022,464
2021-09-08T00:00:00.000Z,5.22,22.08,13.85,10.59,16.75,4.048,577
2021-09-09T00:00:00.000Z,5.85,18.02,10.13,8.34,13.34,3.106,505
2021-09-10T00:00:00.000Z,5.3,16.3,8.8,7.53,10.19,2.207,561
2021-09-11T00:00:00.000Z,1.3,20.38,8.27,2.31,11.37,5.251,573
2021-09-12T00:00:00.000Z,1.2,12.6,2.29,1.9,7.9,3.53,572
2021-09-13T00:00:00.000Z,1.08,4,1.73,1.5,2.27,0.598,562
2021-09-14T00:00:00.000Z,1,4.75,2,1.73,2.58,0.78,577
2021-09-15T00:00:00.000Z,0.9,9.65,1.73,1.45,2.04,0.612,450
