# Sensor Holmsjö, Sweden (Citizen Science project sensor.community/12135)
# https://aqicn.org/station/@59899/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-05-27T00:00:00.000Z,0.63,13,1.67,1.4,1.9,1.192,532
2020-05-28T00:00:00.000Z,0.6,251.8,1.07,0.9,1.3,32.948,550
2020-05-29T00:00:00.000Z,0.4,84.13,0.8,0.7,1.1,4.994,552
2020-05-30T00:00:00.000Z,0.2,1.23,0.56,0.47,0.7,0.199,564
2020-05-31T00:00:00.000Z,0.1,0.93,0.4,0.33,0.5,0.133,511
2020-06-01T00:00:00.000Z,0.2,1.2,0.5,0.4,0.6,0.174,496
2020-06-02T00:00:00.000Z,0.52,1.9,1.1,0.87,1.3,0.3,539
2020-06-03T00:00:00.000Z,0.5,4.47,1,0.8,1.5,0.479,466
2020-06-04T00:00:00.000Z,0.7,2.83,1.37,1.1,1.77,0.484,541
2020-06-05T00:00:00.000Z,0.5,5.4,1.93,1.07,2.47,0.953,447
2020-06-06T00:00:00.000Z,0.23,243.8,1.3,0.8,1.77,13.685,491
2020-06-07T00:00:00.000Z,0.43,4.03,1.2,0.9,1.6,0.475,550
2020-06-08T00:00:00.000Z,0.5,4.26,1.4,0.99,2.2,0.81,545
2020-06-09T00:00:00.000Z,0.47,5.87,0.9,0.7,1.83,1.022,500
2020-06-10T00:00:00.000Z,0.5,2.7,0.9,0.77,1.17,0.373,530
2020-06-11T00:00:00.000Z,0.4,2.7,1.06,0.8,1.3,0.418,566
2020-06-12T00:00:00.000Z,1.4,8.07,3.8,2.6,5.27,1.543,571
2020-06-13T00:00:00.000Z,1,8.83,1.8,1.45,5.17,2.196,552
2020-06-14T00:00:00.000Z,0.6,2.5,1,0.9,1.7,0.47,336
2020-06-15T00:00:00.000Z,0.8,2.9,1.4,1.2,1.8,0.378,565
2020-06-16T00:00:00.000Z,1.1,6.4,2,1.77,2.77,0.902,574
2020-06-17T00:00:00.000Z,1.2,5.7,2.2,1.8,3.25,1.188,549
2020-06-18T00:00:00.000Z,0.9,5.8,1.52,1.3,2.66,0.989,499
2020-06-19T00:00:00.000Z,1.4,7.75,2.97,2.66,3.38,0.998,485
2020-06-20T00:00:00.000Z,2.58,8,4,3.3,5.09,1.31,579
2020-06-21T00:00:00.000Z,5,14.23,9.19,7.83,10.5,1.96,563
2020-06-22T00:00:00.000Z,0.77,6.13,1.8,1.4,3.97,1.406,550
2020-06-23T00:00:00.000Z,1.2,5.6,2.29,1.83,3.19,0.853,552
2020-06-24T00:00:00.000Z,1.37,6.73,1.9,1.67,3.29,1.036,588
2020-06-25T00:00:00.000Z,0.88,6.27,2,1.5,2.97,0.958,569
2020-06-26T00:00:00.000Z,1.45,5.43,3.07,2.27,3.6,0.913,567
2020-06-27T00:00:00.000Z,1.87,6.17,3.05,2.4,4.47,1.13,519
2020-06-28T00:00:00.000Z,1,9.07,4.29,2.4,5.6,1.905,446
2020-06-29T00:00:00.000Z,0.65,2.4,1.3,1.09,1.5,0.306,481
2020-06-30T00:00:00.000Z,1,3.37,1.93,1.5,2.27,0.456,469
