# Sensor Klackens Östergränd, Halmstad, Sweden (Citizen Science project sensor.community/82996)
# https://aqicn.org/station/@415030/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2024-06-11T00:00:00.000Z,0.98,4.18,2.13,1.8,2.6,0.647,583
2024-06-12T00:00:00.000Z,0.7,5.88,1.95,1.3,3.7,1.303,582
2024-06-13T00:00:00.000Z,0.4,4,1,0.8,1.33,0.429,579
2024-06-14T00:00:00.000Z,0.8,6.2,2.38,1.85,3.28,1.016,580
2024-06-15T00:00:00.000Z,0.6,9.02,2.33,1.4,2.85,1.608,507
2024-06-16T00:00:00.000Z,0.5,2.92,1.2,0.94,1.65,0.429,585
2024-06-17T00:00:00.000Z,0.6,3.9,1.23,1,1.75,0.713,575
2024-06-18T00:00:00.000Z,0.7,7.38,1.7,1.23,2.38,1.56,578
2024-06-19T00:00:00.000Z,0.93,4,2,1.7,2.38,0.532,577
2024-06-20T00:00:00.000Z,0.9,10,2.15,1.6,2.78,0.863,571
2024-06-21T00:00:00.000Z,0.73,12.38,2.6,2.29,3.28,0.955,575
2024-06-22T00:00:00.000Z,0.9,7.72,3.55,2.58,4.65,1.476,567
2024-06-23T00:00:00.000Z,0.4,4.8,1.73,1.1,2.72,1,562
2024-06-24T00:00:00.000Z,1.3,9.43,3.1,2.29,3.83,1.714,559
2024-06-25T00:00:00.000Z,1.35,4.59,2.5,2,3.3,0.779,585
2024-06-26T00:00:00.000Z,1.45,9.32,2.78,2.4,3.37,0.886,557
2024-06-27T00:00:00.000Z,2.29,6.75,4.15,3.65,5.04,1.012,581
2024-06-28T00:00:00.000Z,0.8,17.45,8.9,2,11.38,4.714,459
2024-06-29T00:00:00.000Z,0.63,5.03,1.23,1.05,1.5,0.452,582
2024-06-30T00:00:00.000Z,0.56,5.6,2.14,1.65,2.72,0.829,588
2024-07-01T00:00:00.000Z,0.7,3.9,1.2,1.1,1.57,0.456,564
2024-07-02T00:00:00.000Z,0.3,3.7,1.3,1,2.02,0.669,578
2024-07-03T00:00:00.000Z,0.77,3.53,1.4,1.17,1.9,0.563,567
2024-07-04T00:00:00.000Z,0.22,3.17,1.1,0.8,1.35,0.449,575
2024-07-05T00:00:00.000Z,0.5,2.92,1.3,1.1,1.6,0.379,580
2024-07-06T00:00:00.000Z,0.6,6.88,2.17,1.8,2.83,0.986,587
2024-07-07T00:00:00.000Z,0.55,3.08,1.49,1.14,1.75,0.391,590
2024-07-08T00:00:00.000Z,0.3,3.7,1.12,0.9,1.51,0.549,585
2024-07-09T00:00:00.000Z,0.5,5.07,0.93,0.75,1.2,0.662,586
2024-07-10T00:00:00.000Z,0.7,17.48,2.95,1.4,6.53,3.551,582
2024-07-11T00:00:00.000Z,0.77,16.27,2.6,1.73,7.63,4.17,566
2024-07-12T00:00:00.000Z,0.9,11.25,1.73,1.5,4.68,2.673,576
2024-07-13T00:00:00.000Z,0.9,5.63,1.8,1.33,3,0.992,579
2024-07-14T00:00:00.000Z,0.6,11.23,1.5,1.2,2.15,0.92,575
2024-07-15T00:00:00.000Z,0.5,5.05,2.02,1.14,2.83,1.002,567
2024-07-16T00:00:00.000Z,0.5,5,2.1,1.3,3.13,1.109,580
2024-07-17T00:00:00.000Z,1.5,10.98,2.47,2.15,3.53,1.732,573
2024-07-18T00:00:00.000Z,1,3.47,2.02,1.66,2.42,0.503,573
2024-07-19T00:00:00.000Z,1.83,9.57,2.78,2.52,3,0.534,567
2024-07-20T00:00:00.000Z,1.2,6.47,2.04,1.8,2.9,0.736,579
2024-07-21T00:00:00.000Z,0.7,8.15,1.85,1.55,2.75,1.445,581
2024-07-22T00:00:00.000Z,0.8,7.57,2.54,2.13,3.08,1.254,581
2024-07-23T00:00:00.000Z,1,8.8,2.08,1.6,5.05,2.34,584
2024-07-24T00:00:00.000Z,1.25,16.67,3.9,3.08,7.22,3.433,571
2024-07-25T00:00:00.000Z,1.4,6.47,2.58,2.21,3.15,1.014,585
2024-07-26T00:00:00.000Z,1.2,9.05,2.22,1.8,3.22,1.957,583
2024-07-27T00:00:00.000Z,0.8,8,1.77,1.33,2.75,1.493,579
2024-07-28T00:00:00.000Z,0.6,4.28,1.7,1.3,2.47,0.724,586
2024-07-29T00:00:00.000Z,1.1,3.65,1.85,1.63,2.27,0.525,578
2024-07-30T00:00:00.000Z,0.85,8.73,1.85,1.42,2.33,1.053,542
2024-07-31T00:00:00.000Z,0.88,10.48,1.83,1.5,3.1,1.425,546
2024-08-01T00:00:00.000Z,0.98,4.15,2,1.7,2.38,0.527,548
2024-08-02T00:00:00.000Z,1.55,13.88,2.58,2.17,3.19,1.219,560
2024-08-03T00:00:00.000Z,2.1,9.88,3.95,3.45,4.5,0.911,559
2024-08-04T00:00:00.000Z,1.4,14.75,4.26,2.4,7.32,3.279,542
2024-08-05T00:00:00.000Z,1.6,49.1,2.6,2.27,3.08,2.288,538
2024-08-06T00:00:00.000Z,1.12,4.55,2.29,1.88,3.1,0.716,537
2024-08-07T00:00:00.000Z,1.7,7.03,3.33,2.65,4.18,0.948,527
2024-08-08T00:00:00.000Z,0.9,7.13,1.8,1.55,2.67,1.606,537
2024-08-09T00:00:00.000Z,1.42,9.77,2.92,2.25,3.53,1.332,536
2024-08-10T00:00:00.000Z,1.1,4.38,2.38,2.08,2.85,0.581,529
2024-08-11T00:00:00.000Z,0.82,4.75,1.58,1.3,2.1,0.724,562
2024-08-12T00:00:00.000Z,0.5,2.78,1.05,0.82,1.89,0.584,413
2024-08-13T00:00:00.000Z,0.5,1.95,0.8,0.7,1.05,0.318,254
2024-08-14T00:00:00.000Z,0.73,6.93,1.38,1.2,1.58,0.516,517
