date, pm25, pm10, o3, no2, so2, co
2018/9/10, 15, 11, 23, 3, 4, 
2018/9/11, 22, 9, 20, 4, 3, 
2018/9/12, 18, 8, 21, 3, 3, 
2018/9/13, 20, 6, 18, 8, 4, 
2018/9/14, 18, 6, 19, 4, 4, 
2018/9/15, 16, 7, 25, 3, 5, 
2018/9/16, 18, 6, 22, 4, 5, 
2018/9/17, 18, 7, 26, 5, 6, 
2018/9/18, 22, 9, 26, 2, 6, 
2018/9/19, 19, 9, 25, 6, 6, 
2018/9/20, 16, 5, 22, 8, 7, 
2018/9/21, 13, 8, 23, 9, 5, 
2018/9/22, 18, 5, 22, 10, 4, 
2018/9/23, 15, 6, 23, 8, 3, 
2018/9/24, 13, 7, 28, 2, 4, 
2018/9/25, 15, 5, 18, 1, 2, 
2018/9/26, 10, 7, 21, 10, 1, 
2018/9/27, 20, 7, 16, 12, , 
2018/9/28, 17, 6, 24, 3, 1, 
2018/9/29, 12, 7, 23, 6, 2, 
2018/9/30, 20, 8, 21, 9, 2, 
2018/4/1, 18, 5, 41, , 4, 
2018/4/2, 12, 4, 39, 2, 5, 
2018/4/3, 9, 4, 36, 10, 5, 
2018/4/4, 12, 9, 28, 9, 4, 
2018/4/5, 20, 13, 31, 8, 7, 
2018/4/6, 36, 10, 36, 9, 9, 
2018/4/7, 26, 9, 31, 7, 10, 
2018/4/8, 26, 11, 29, 7, 13, 
2018/4/9, 35, 8, 33, 3, 15, 
2018/4/10, 16, 23, 34, 3, 15, 
2018/4/11, 38, 28, 34, 3, 8, 
2018/4/12, 45, 30, 32, 7, 11, 
2018/4/13, 53, 19, 31, 10, 9, 
2018/4/14, 57, 24, 36, 4, 6, 
2018/4/15, 72, 8, 39, 3, 6, 
2018/4/16, 25, 11, 42, 2, 5, 
2018/4/17, 25, 8, 36, 4, , 
2018/4/18, 21, 10, 36, 3, , 
2018/4/19, 25, 10, 33, 7, , 
2018/4/20, 24, 15, 33, 11, 1, 
2018/4/21, 35, 12, 34, 5, 2, 
2018/4/22, 30, 7, 32, 3, 1, 
2018/4/23, 13, 8, 31, 4, 1, 
2018/4/24, 17, 6, 29, 3, 2, 
2018/4/25, 13, 8, 32, 5, 2, 
2018/4/26, 17, 8, 33, 6, 2, 
2018/4/27, 15, 6, 34, 3, 1, 
2018/4/28, 17, 7, 35, 5, 1, 
2018/4/29, 16, 11, 36, 4, 2, 
2018/4/30, 22, 8, 36, 6, 3, 
2018/5/1, 20, 6, 34, 6, 3, 
2018/5/2, 16, 10, 33, 2, 2, 
2018/5/3, 21, 6, 22, 5, 1, 
2018/5/4, 17, 6, 20, 3, , 
2018/5/5, 21, 9, 23, 6, , 
2018/5/6, 27, 12, 46, 4, 1, 
2018/5/7, 33, 11, 50, 3, 2, 
2018/5/8, 33, 6, 34, 2, 2, 
2018/5/9, 13, 12, 33, 4, 1, 
2018/5/10, 23, 13, 34, 4, 2, 
2018/5/11, 29, 7, 36, 4, 2, 
2018/5/12, 19, 10, 35, 6, 2, 
2018/5/13, 32, 9, 33, 8, 1, 
2018/5/14, 24, 9, 29, 9, 2, 
2018/5/15, 23, 8, 30, 4, 1, 
2018/5/16, 15, 10, 32, 4, 1, 
2018/5/17, 19, 16, 31, 12, 2, 
2018/5/18, 36, 15, 42, 4, 2, 
2018/5/19, 38, 13, 43, 1, 2, 
2018/5/20, 36, 11, 39, 5, 3, 
2018/5/21, 29, 9, 37, 1, 2, 
2018/5/22, 16, 8, 35, 3, 2, 
2018/5/23, 22, 14, 37, 3, 2, 
2018/5/24, 45, 17, 47, 3, 2, 
2018/5/25, 46, 21, 44, 1, 2, 
2018/5/26, 56, 12, 31, 1, 3, 
2018/5/27, 35, 12, 37, 4, 3, 
2018/5/28, 44, 10, 41, 3, 3, 
2018/5/29, 35, 24, 40, 3, 3, 
2018/5/30, 54, 22, 38, 8, 2, 
2018/5/31, 65, 24, 28, 14, 2, 
2018/6/1, 67, 24, 27, 14, 2, 
2018/6/2, 70, 18, 30, 6, 2, 
2018/6/3, 60, 12, 31, 2, 2, 
2018/6/4, 40, 18, 31, 2, 2, 
2018/6/5, 30, 21, 32, 2, 2, 
2018/6/6, 31, 19, 30, 2, 2, 
2018/6/7, 34, 10, 29, 3, 3, 
2018/6/8, 22, 12, 27, 3, 3, 
2018/6/9, 30, 17, 29, 5, 4, 
2018/6/10, 45, 9, 25, 5, 3, 
2018/6/11, 25, 9, 25, 5, 3, 
2018/6/12, 27, 8, 27, 2, 4, 
2018/6/13, 26, 12, 24, 3, 5, 
2018/6/14, 23, 8, 23, 2, 4, 
2018/6/15, 20, 7, 23, 4, 5, 
2018/6/16, 18, 6, 25, 1, 5, 
2018/6/17, 14, 12, 27, 4, 5, 
2018/6/18, 24, 14, 24, 6, 4, 
2018/6/19, 24, 6, 21, 12, 7, 
2018/6/20, 17, 9, 22, 16, 5, 
2018/6/21, 19, 11, 22, 16, 5, 
2018/6/22, 24, 10, 22, 14, 7, 
2018/6/23, 24, 8, 32, , 7, 
2018/6/24, 22, 12, 35, , 7, 
2018/6/25, 29, 14, 32, 2, 6, 
2018/6/26, 43, 17, 33, 6, 4, 
2018/6/27, 50, 21, 39, 10, 5, 
2018/6/28, 51, 13, 33, 3, 5, 
2018/6/29, 41, 15, 31, 4, 6, 
2018/6/30, 32, 21, 33, 5, 6, 
2018/1/1, 17, 7, 21, 5, 7, 
2018/1/2, 16, 5, 21, 9, 9, 
2018/1/3, 14, 6, 18, 12, 9, 
2018/1/4, 17, 6, 14, 11, 9, 
2018/1/5, 19, 10, 22, 5, 7, 
2018/1/6, 17, 21, 10, 26, 9, 
2018/1/7, 55, 14, 17, 14, 8, 
2018/1/8, 29, 18, 17, 5, 10, 
2018/1/9, 51, 21, 3, 15, 12, 
2018/1/10, 66, 13, 3, 21, 9, 
2018/1/11, 48, , 15, 8, 7, 
2018/1/15, 13, 3, 24, 6, 6, 
2018/1/16, 14, 6, 24, 6, 3, 
2018/1/17, 15, 6, 17, 9, 1, 
2018/1/18, 17, 3, 24, 8, 1, 
2018/1/19, 12, 7, 20, 19, 1, 
2018/1/20, 28, 5, 17, 17, 1, 
2018/1/21, 23, 12, 24, 6, 1, 
2018/1/22, 25, 6, 24, 3, 1, 
2018/1/23, 14, 6, 26, 1, 2, 
2018/1/24, 15, 10, 11, 19, 10, 
2018/1/25, 42, 10, 18, 18, 5, 
2018/1/26, 55, 12, 28, 4, 1, 
2018/1/29, 14, 5, 29, 2, 2, 
2018/1/30, 15, 4, 30, 9, 4, 
2018/1/31, 15, 7, 22, 12, 4, 
2018/2/1, 16, 11, 22, 14, 4, 
2018/2/2, 21, 8, 15, 14, 4, 
2018/2/3, 28, 12, 12, 18, 4, 
2018/2/4, 36, 8, 20, 9, 4, 
2018/2/5, 20, 9, 24, 15, 6, 
2018/2/6, 22, 8, 25, 12, 6, 
2018/2/7, 16, 9, 26, 5, 7, 
2018/2/8, 24, 9, 25, 12, 7, 
2018/2/9, 18, 9, 31, 6, 8, 
2018/2/10, 22, 5, 23, 11, 8, 
2018/2/11, 14, 5, 29, 5, 6, 
2018/2/12, 12, 8, 29, 8, 4, 3
2018/2/13, 13, 6, 27, 3, 2, 4
2018/2/14, 13, 7, 31, 3, 2, 4
2018/2/15, 16, 8, 28, 3, , 3
2018/2/16, 14, 5, 28, 5, , 2
2018/2/17, 13, 10, 15, 18, 1, 3
2018/2/18, 31, 13, 12, 22, 4, 6
2018/2/19, 41, 10, 22, 18, 3, 
2018/2/20, 24, 20, 16, 19, 3, 
2018/2/21, 39, , 22, 11, 1, 
2018/2/22, 44, 15, 22, 10, 3, 
2018/2/23, 71, 17, 28, 6, 3, 
2018/2/24, 45, 18, 27, 4, 3, 
2018/2/25, 37, 9, 29, 6, 2, 
2018/2/26, 17, 7, 33, 6, 3, 
2018/2/27, 15, 6, 31, 2, 3, 
2018/2/28, 12, 8, 34, , 4, 
2018/3/1, 17, 11, 33, 1, 5, 
2018/3/2, 23, 16, 32, 3, 6, 
2018/3/3, 42, 31, 31, 5, 7, 
2018/3/4, 79, 18, 19, 8, 10, 
2018/3/5, 57, 10, 29, 19, 11, 
2018/3/6, 29, 9, 26, 14, 13, 
2018/3/7, 33, 9, 27, 10, 7, 
2018/3/8, 22, 10, 31, 8, 3, 
2018/3/9, 19, 10, 28, 7, 3, 
2018/3/10, 31, 9, 18, 10, 2, 
2018/3/11, 28, 9, 19, 11, 3, 
2018/3/12, 22, 12, 17, 17, 3, 
2018/3/13, 31, 13, 27, 8, 4, 
2018/3/14, 32, 23, 26, 4, 7, 
2018/3/15, 58, 6, 29, 2, 5, 
2018/3/16, 22, 14, 35, 1, 3, 
2018/3/17, 25, 13, 37, 1, 2, 
2018/3/18, 21, 15, 35, 8, 2, 
2018/3/19, 22, 15, 23, 16, 3, 
2018/3/20, 38, 10, 29, 5, 2, 
2018/3/21, 21, 10, 35, 3, 4, 
2018/3/22, 19, 6, 34, 6, 7, 
2018/3/23, 15, 10, 29, 10, 6, 
2018/3/24, 17, 7, 31, 7, 5, 
2018/3/25, 15, 9, 29, 10, 4, 
2018/3/26, 15, 7, 32, 8, 3, 
2018/3/27, 20, 9, 30, 10, 1, 
2018/3/28, 20, 11, 31, 8, , 
2018/3/29, 23, 10, 34, 1, , 
2018/3/30, 20, 14, 36, 3, 1, 
2018/3/31, 32, 9, 38, 3, 2, 
2017/10/1, 14, 9, 22, 4, 7, 
2017/10/2, 16, 9, 23, 5, 3, 
2017/10/3, 15, 6, 23, 7, 1, 
2017/10/4, 14, 6, 20, 8, 1, 
2017/10/5, 12, 7, 18, 7, , 
2017/10/6, 14, 3, 19, 4, 1, 
2017/10/7, 11, 3, 19, 3, 1, 
2017/10/8, 10, 5, 19, 3, 1, 
2017/10/9, 13, 6, 21, 3, 2, 
2017/10/10, 11, 6, 23, 5, 2, 
2017/10/11, 15, 6, 22, 2, 2, 
2017/10/12, 13, 5, 20, 3, 2, 
2017/10/13, 11, 11, 20, 4, 1, 
2017/10/14, 17, 9, 24, 3, 2, 
2017/10/15, 23, 11, 24, 5, 2, 
2017/10/16, 30, 4, 24, 6, 2, 
2017/10/17, 11, 9, 22, 4, 2, 
2017/10/18, 16, 16, 12, 9, 3, 
2017/10/19, 46, 9, 17, 10, 4, 
2017/10/20, 30, 7, 18, 7, 5, 
2017/10/21, 17, 5, 19, 6, 4, 
2017/10/22, 16, 7, 19, 6, 4, 
2017/10/23, 15, 6, 22, 5, 4, 
2017/10/24, 14, 7, 23, 3, 4, 
2017/10/25, 14, 11, 20, 10, , 
2017/10/26, 19, 7, 18, 9, , 
2017/10/27, 19, 4, 21, 2, 1, 
2017/10/28, 10, 11, 22, 11, 1, 
2017/10/29, 24, 12, 14, 12, 1, 
2017/10/30, 26, 6, 14, 2, 2, 
2017/10/31, 16, 5, 18, 4, 2, 
2017/11/1, 20, 10, 17, 15, 3, 
2017/11/2, 19, 5, 22, 5, 3, 
2017/11/3, 13, 5, 22, 5, 4, 
2017/11/4, 14, 13, 17, 13, 3, 
2017/11/5, 36, 11, 24, 9, 4, 
2017/11/6, 29, 9, 26, 14, 4, 
2017/11/7, 18, 7, 21, 10, 4, 
2017/11/8, 20, 13, 23, 8, 4, 
2017/11/9, 22, 9, 22, 12, 5, 
2017/11/10, 18, 9, 17, 16, 5, 
2017/11/11, 22, 6, 18, 11, 5, 
2017/11/12, 15, 8, 18, 10, 5, 
2017/11/13, 16, 6, 17, 13, 5, 
2017/11/14, 17, 13, 18, 17, 5, 
2017/11/15, 29, 9, 22, 9, 6, 
2017/11/16, 16, 7, 23, 6, 6, 
2017/11/17, 14, 9, 21, 15, 6, 
2017/11/18, 21, 9, 13, 16, 7, 
2017/11/19, 22, 8, 13, 17, 9, 
2017/11/20, 29, 7, 18, 13, 5, 
2017/11/21, 29, 4, 21, 13, 2, 
2017/11/22, 12, 5, 16, 12, 1, 
2017/11/23, 16, 3, 17, 7, , 
2017/11/24, 12, 5, 17, 11, , 
2017/11/25, 14, 5, 18, 9, , 
2017/11/26, 12, 7, 20, 13, 1, 
2017/11/27, 14, 5, 16, 12, , 
2017/11/28, 13, 7, 22, 13, , 
2017/11/29, 15, 8, 22, 14, , 
2017/11/30, 16, 12, 16, 21, 1, 
2017/12/1, 25, 5, 15, 13, 1, 
2017/12/2, 16, 12, 15, 15, 1, 
2017/12/3, 24, 5, 18, 11, 1, 
2017/12/4, 14, 3, 22, 3, 1, 
2017/12/5, 10, 4, 22, 1, 3, 
2017/12/6, 11, 8, 23, 9, 4, 
2017/12/7, 14, 8, 16, 15, 3, 
2017/12/8, 15, 7, 14, 16, 3, 
2017/12/9, 20, 10, 9, 23, 6, 
2017/12/10, 36, 10, 8, 25, 7, 
2017/12/11, 34, 8, 16, 16, 4, 
2017/12/12, 22, 6, 23, 9, 4, 
2017/12/13, 15, 7, 24, 16, 5, 
2017/12/14, 25, 9, 11, 20, 4, 
2017/12/15, 26, 7, 11, 20, 3, 
2017/12/16, 28, 7, 18, 14, 3, 
2017/12/17, 26, 12, 15, 18, 3, 
2017/12/18, 28, 4, 16, 7, 2, 
2017/12/19, 13, 4, 17, 9, 2, 
2017/12/20, 16, 14, 17, 20, 4, 
2017/12/21, 43, 8, 13, 11, 2, 
2017/12/22, 31, 4, 20, 1, 3, 
2017/12/23, 12, 4, 21, 1, 4, 
2017/12/24, 11, , 23, , 5, 
2017/12/26, 28, 6, 9, 20, 6, 
2017/12/27, 21, 6, 16, 16, 6, 
2017/12/28, 19, 9, 16, 13, 8, 
2017/12/29, 30, 10, 24, 11, 9, 
2017/12/30, 26, , , , , 
2017/7/1, 26, 8, 22, 3, 1, 
2017/7/2, 25, 8, 19, 5, 2, 
2017/7/3, 24, 8, 21, 5, 2, 
2017/7/4, 24, 8, 21, 3, 2, 
2017/7/5, 25, 10, 15, 9, 3, 
2017/7/6, 34, 6, 16, 6, 2, 
2017/7/7, 26, 7, 27, 4, 2, 
2017/7/8, 23, 7, 21, 3, 3, 
2017/7/9, 24, 5, 20, 4, 3, 
2017/7/10, 19, 7, 22, 4, 3, 
2017/7/11, 24, 9, 25, 7, 3, 
2017/7/12, 31, 8, 24, 7, 3, 
2017/7/13, 27, 6, 18, 5, 4, 
2017/7/14, 23, 4, 19, 2, 3, 
2017/7/15, 21, 9, 21, 2, 2, 
2017/7/16, 24, 19, 18, 5, 2, 
2017/7/17, 37, 16, 28, 5, 3, 
2017/7/18, 47, 19, 22, 3, 4, 
2017/7/19, 48, 9, 18, 5, 5, 
2017/7/20, 24, 12, 23, 4, 4, 
2017/7/21, 32, 17, 27, 3, 4, 
2017/7/22, 39, 12, 27, 7, 5, 
2017/7/23, 42, 10, 25, 6, 5, 
2017/7/24, 36, 9, 18, 6, 5, 
2017/7/25, 33, 11, 21, 4, 6, 
2017/7/26, 38, 8, 17, 3, 7, 
2017/7/27, 24, , 18, 3, 7, 
2017/7/31, 27, 7, 18, 7, 8, 
2017/8/1, 29, 8, 19, 6, 9, 
2017/8/2, 29, 8, 20, 6, 9, 
2017/8/3, 24, 7, 19, 9, 9, 
2017/8/4, 24, 8, 19, 7, 9, 
2017/8/5, 27, 6, 20, 3, 9, 
2017/8/6, 19, 5, 16, 2, 10, 
2017/8/7, 18, 7, 18, 3, 10, 
2017/8/8, 21, 7, 15, 10, 10, 
2017/8/9, 22, 10, 17, 4, 10, 
2017/8/10, 30, 5, 15, 3, 4, 
2017/8/11, 21, 6, 16, 5, 1, 
2017/8/12, 26, 6, 15, 4, 1, 
2017/8/13, 21, 4, 14, 4, 2, 
2017/8/14, 19, 4, 15, 3, 3, 
2017/8/15, 14, 6, 13, 2, 3, 
2017/8/16, 15, 8, 15, 2, 4, 
2017/8/17, 20, 6, 14, 3, 4, 
2017/8/18, 15, 9, 16, 3, 4, 
2017/8/19, 21, 6, 13, 5, 4, 
2017/8/20, 18, 11, 17, 8, 5, 
2017/8/21, 27, 22, 18, 8, 4, 
2017/8/22, 51, 13, 14, 5, , 
2017/8/23, 34, 5, 17, 3, , 
2017/8/24, 14, 5, 17, 4, 1, 
2017/8/25, 14, 5, 15, 4, 1, 
2017/8/26, 15, 3, 16, 1, 1, 
2017/8/27, 13, 5, 15, 2, 2, 
2017/8/28, 13, 10, 18, 3, 2, 
2017/8/29, 18, 9, 18, 5, 3, 
2017/8/30, 18, 7, 15, 7, 3, 
2017/8/31, 18, 8, 17, 6, 2, 
2017/9/1, 22, 6, 18, 3, 2, 
2017/9/2, 16, 8, 19, 2, 3, 
2017/9/3, 23, 5, 14, 3, 4, 
2017/9/4, 15, 8, 17, 4, 4, 
2017/9/5, 17, , , , , 
2017/9/10, 9, 5, 17, 7, 8, 
2017/9/11, 10, 6, 17, 6, 7, 
2017/9/12, 11, 5, 14, 13, 8, 
2017/9/13, 12, 5, 15, 9, 7, 
2017/9/14, 12, 6, 15, 10, 7, 
2017/9/15, 13, 5, 13, 9, 7, 
2017/9/16, 14, 9, 20, 6, 7, 
2017/9/17, 16, 7, 17, 11, 7, 
2017/9/18, 16, 8, 17, 11, 8, 
2017/9/19, 18, 5, 17, 7, 7, 
2017/9/20, 16, 4, 17, 9, , 
2017/9/21, 11, 5, 15, 6, 1, 
2017/9/22, 11, 5, 15, 6, 2, 
2017/9/23, 14, 11, 15, 10, 2, 
2017/9/24, 30, 23, 13, 11, 3, 
2017/9/25, 68, 22, 19, 9, 3, 
2017/9/26, 66, 20, 21, 5, 5, 
2017/9/27, 58, 4, 20, 6, 4, 
2017/9/28, 11, 10, 21, 2, 2, 
2017/9/29, 20, 9, 19, 8, 3, 
2017/9/30, 19, 7, 21, 4, 6, 
2017/4/1, 29, 6, 34, 6, 1, 
2017/4/2, 20, 6, 34, 4, 2, 
2017/4/3, 21, 12, 32, 9, 1, 
2017/4/4, 25, 12, 33, 10, 1, 
2017/4/5, 28, 5, 29, 10, 1, 
2017/4/6, 18, 5, 29, 10, 1, 
2017/4/7, 22, 15, 33, 5, 1, 
2017/4/8, 50, 19, 35, 10, 1, 
2017/4/9, 54, 7, 28, 5, 1, 
2017/4/10, 20, 15, 33, 6, 1, 
2017/4/11, 26, 6, 34, 7, 2, 
2017/4/12, 20, 7, 29, 9, 2, 
2017/4/13, 20, 5, 30, 8, 2, 
2017/4/14, 23, 7, 33, 7, 2, 
2017/4/15, 21, 8, 34, 5, 1, 
2017/4/16, 21, 8, 33, 6, 1, 
2017/4/17, 20, 10, 30, 13, 1, 
2017/4/18, 24, 8, 29, 9, 1, 
2017/4/19, 26, 9, 26, 7, 1, 
2017/4/20, 25, 7, 28, 7, 1, 
2017/4/21, 26, 7, 30, 8, 1, 
2017/4/22, 21, 6, 33, 6, 1, 
2017/4/23, 20, 6, 29, 8, 2, 
2017/4/24, 17, 7, 27, 8, 2, 
2017/4/25, 17, 8, 29, 10, 2, 
2017/4/26, 20, 7, 28, 9, 2, 
2017/4/27, 18, 8, 29, 11, 2, 
2017/4/28, 23, 9, 32, 6, 2, 
2017/4/29, 34, 24, 41, 4, 3, 
2017/4/30, 64, 36, 38, 4, 3, 
2017/5/1, 64, 33, 39, 5, 2, 
2017/5/2, 66, 19, 42, 4, 2, 
2017/5/3, 49, 22, 38, 3, 1, 
2017/5/4, 48, 17, 47, 3, 4, 
2017/5/5, 42, 16, 40, 3, 1, 
2017/5/6, 44, 15, 35, 4, 1, 
2017/5/7, 43, 18, 38, 4, 1, 
2017/5/8, 31, 18, 33, 7, 2, 
2017/5/9, 38, 15, 32, 9, 3, 
2017/5/10, 46, 20, 38, 9, 4, 
2017/5/11, 56, 27, 36, 5, 4, 
2017/5/12, 64, 11, 30, 4, 4, 
2017/5/13, 47, 8, 31, 3, 3, 
2017/5/14, 25, 6, 26, 4, 4, 
2017/5/15, 23, 4, 27, 4, 3, 
2017/5/16, 18, 9, 29, 7, 4, 
2017/5/17, 28, 12, 28, 8, 4, 
2017/5/18, 30, 10, 32, 8, 5, 
2017/5/19, 35, 5, 28, 6, 5, 
2017/5/20, 22, 6, 27, 3, 4, 
2017/5/21, 23, 10, 28, 7, 5, 
2017/5/22, 36, 10, 26, 7, 5, 
2017/5/23, 27, 8, 20, 7, 5, 
2017/5/24, 29, 18, 28, 11, 5, 
2017/5/25, 56, 21, 34, 11, 6, 
2017/5/26, 55, 26, 31, 7, 7, 
2017/5/27, 61, 11, 30, 4, 6, 
2017/5/28, 33, 13, 23, 3, 7, 
2017/5/29, 32, 9, 26, 6, 8, 
2017/5/30, 29, 14, 28, 7, 8, 
2017/5/31, 30, 9, 26, 3, 6, 
2017/6/1, 26, 10, 26, 6, 3, 
2017/6/2, 30, 12, 28, 9, 4, 
2017/6/3, 36, 6, 28, 3, 4, 
2017/6/4, 16, 8, 24, 6, 5, 
2017/6/5, 24, 6, 27, 11, 6, 
2017/6/6, 23, 8, 27, 7, 6, 
2017/6/7, 23, 7, 22, 6, 6, 
2017/6/8, 24, 7, 25, 4, 6, 
2017/6/9, 26, 7, 25, 2, 6, 
2017/6/10, 24, 9, 25, 1, 6, 
2017/6/11, 32, 7, 25, 4, 6, 
2017/6/12, 24, 7, 22, 4, 6, 
2017/6/13, 25, 10, 26, 4, 6, 
2017/6/14, 32, 8, 28, 3, 7, 
2017/6/15, 28, 8, 22, 5, 6, 
2017/6/16, 28, 10, 16, 4, 5, 
2017/6/17, 32, 8, 20, 3, 4, 
2017/6/18, 26, 9, 22, 6, 4, 
2017/6/19, 31, 4, 24, 5, 4, 
2017/6/20, 28, 8, 22, 7, 5, 
2017/6/21, 41, 9, 22, 7, 5, 
2017/6/22, 40, 7, 25, 4, 4, 
2017/6/23, 25, 10, 26, 3, 5, 
2017/6/24, 25, 8, 23, 4, 5, 
2017/6/25, 20, 8, 21, 6, 5, 
2017/6/26, 22, 6, 20, 3, 4, 
2017/6/27, 24, 12, 29, 3, 1, 
2017/6/28, 26, 8, 25, 8, 2, 
2017/6/29, 25, 7, 22, 9, 2, 
2017/6/30, 24, 8, 22, 3, 1, 
2017/1/2, 20, 6, 24, 7, 3, 
2017/1/3, 9, 15, 20, 15, 2, 
2017/1/4, 22, 17, 17, 19, 3, 
2017/1/5, 33, 9, 20, 10, 2, 
2017/1/6, 24, 9, 19, 12, 2, 
2017/1/7, 22, 8, 24, 5, 2, 
2017/1/8, 17, 9, 25, 3, 1, 
2017/1/9, 17, 20, 26, 9, , 
2017/1/10, 34, 14, 28, 8, , 
2017/1/11, 23, 11, 25, 11, , 
2017/1/12, 18, 18, 26, 12, 1, 
2017/1/13, 17, 13, 18, 18, , 
2017/1/14, 23, 9, 24, 12, , 
2017/1/15, 17, 9, 18, 15, , 
2017/1/16, 24, 5, 19, 10, 1, 
2017/1/17, 22, 7, 21, 7, 2, 
2017/1/18, 23, 10, 20, 12, 2, 
2017/1/19, 34, 10, 17, 6, 2, 
2017/1/20, 37, 16, 8, 13, 2, 
2017/1/21, 60, 21, 7, 14, 2, 
2017/1/22, 73, 23, 16, 14, 2, 
2017/1/23, 71, 6, 29, 4, 2, 
2017/1/24, 23, 11, 29, 4, 2, 
2017/1/25, 34, 29, 15, 16, 4, 
2017/1/26, 89, 29, 13, 18, 3, 
2017/1/27, 86, 21, 15, 15, 3, 
2017/1/28, 71, 6, 24, 11, 3, 
2017/1/29, 23, 9, 20, 14, 3, 
2017/1/30, 34, 7, 20, 10, 3, 
2017/1/31, 34, 8, 17, 16, 3, 
2017/2/1, 34, 8, 27, 7, 3, 
2017/2/2, 25, 10, 30, 6, 3, 
2017/2/3, 27, 7, 26, 7, 1, 
2017/2/4, 26, 12, 17, 12, 1, 
2017/2/5, 46, 8, 20, 12, 1, 
2017/2/6, 32, 6, 16, 17, 2, 
2017/2/7, 26, , 17, 13, 2, 
2017/2/10, 30, 9, 27, 5, 1, 
2017/2/11, 23, 11, 31, 2, 1, 
2017/2/12, 33, 25, 28, 4, 2, 
2017/2/13, 72, 38, 26, 10, 2, 
2017/2/14, 97, 32, 18, 17, 3, 
2017/2/15, 88, 11, 25, 8, 2, 
2017/2/16, 28, 10, 20, 18, 3, 
2017/2/17, 34, 7, 26, 5, 2, 
2017/2/18, 30, 4, 29, 5, 3, 
2017/2/19, 14, 6, 25, 8, 3, 
2017/2/20, 17, 11, 28, 6, 3, 
2017/2/21, 20, 12, 29, 11, 3, 
2017/2/22, 20, 7, 27, 3, 3, 
2017/2/23, 16, , 26, 9, 4, 
2017/2/24, 17, , 30, 7, 4, 
2017/2/25, 21, , 31, 3, 4, 
2017/2/26, 16, 7, 28, 6, 4, 
2017/2/27, 17, 6, , , , 
2017/3/1, 18, 8, 26, 10, 5, 
2017/3/2, 17, 6, 26, 12, 5, 
2017/3/3, 24, 5, 28, 3, 5, 
2017/3/4, 14, , , , , 
2017/3/7, 22, 17, 25, 3, 2, 
2017/3/8, 29, 9, 27, 7, , 
2017/3/9, 20, 8, 13, 15, , 
2017/3/10, 24, 6, 22, 9, 1, 
2017/3/11, 26, 6, 21, 10, 1, 
2017/3/12, 26, 28, 27, 6, 1, 
2017/3/13, 46, 17, 25, 7, , 
2017/3/14, 36, 16, 24, 6, , 
2017/3/15, 39, 7, 25, 6, 1, 
2017/3/16, 25, 3, 29, 6, 2, 
2017/3/17, 16, 5, 24, 10, 2, 
2017/3/18, 22, 6, 29, 6, 2, 
2017/3/19, 18, 8, 30, 6, 2, 
2017/3/20, 21, 6, 30, 7, 2, 
2017/3/21, 17, 8, 32, 8, 1, 
2017/3/22, 23, 13, 32, 4, , 
2017/3/23, 24, 15, 24, 18, 1, 
2017/3/24, 41, 13, 25, 20, 1, 
2017/3/25, 42, 20, 21, 20, 1, 
2017/3/26, 63, 12, 33, 12, 1, 
2017/3/27, 42, 26, 26, 9, 1, 
2017/3/28, 79, 33, 27, 11, 2, 
2017/3/29, 95, 3, 30, 5, 2, 
2017/3/30, 17, 6, 36, 6, 2, 
2017/3/31, 24, 8, 33, 9, 2, 
2016/10/1, 23, 7, 20, 8, 5, 
2016/10/2, 26, 8, 17, 9, 4, 
2016/10/3, 24, 11, 21, 7, 4, 
2016/10/4, 31, 12, 23, 3, 3, 
2016/10/5, 24, 15, 24, 3, 1, 
2016/10/6, 22, 13, 23, 5, 1, 
2016/10/7, 24, 11, 21, 6, 1, 
2016/10/8, 23, 9, 20, 12, 1, 
2016/10/9, 26, 11, 20, 12, 1, 
2016/10/10, 30, 8, 23, 3, 1, 
2016/10/11, 16, 9, 24, 4, , 
2016/10/12, 18, 7, 21, 5, 1, 
2016/10/13, 16, 11, 18, 5, 1, 
2016/10/14, 31, 13, 18, 8, 1, 
2016/10/15, 46, 11, 17, 7, 1, 
2016/10/16, 43, 4, 22, 5, 1, 
2016/10/17, 13, 6, 23, 14, 2, 
2016/10/18, 18, 8, 12, 19, 2, 
2016/10/19, 26, 11, 15, 20, 3, 
2016/10/20, 35, 13, 12, 17, 2, 
2016/10/21, 36, 9, 19, 11, 2, 
2016/10/22, 33, 6, 23, 3, 1, 
2016/10/23, 16, 7, 12, 11, 2, 
2016/10/24, 19, 10, 15, 10, 2, 
2016/10/25, 30, 10, 20, 6, 2, 
2016/10/26, 33, 4, 23, 4, 2, 
2016/10/27, 15, 15, 22, 13, 2, 
2016/10/28, 28, 9, 15, 13, 3, 
2016/10/29, 28, 8, 20, 9, 2, 
2016/10/30, 29, 12, 19, 12, 3, 
2016/10/31, 48, 8, 20, 17, 3, 
2016/11/1, 20, 8, 15, 14, , 
2016/11/2, 22, 7, 20, 7, , 
2016/11/3, 16, 10, 22, 13, , 
2016/11/4, 19, 8, 19, 10, , 
2016/11/5, 23, 5, 18, 6, , 
2016/11/6, 11, 7, 16, 16, 1, 
2016/11/7, 17, 10, 15, 16, 1, 
2016/11/8, 25, 6, 24, 11, , 
2016/11/9, 23, 8, 15, 20, 1, 
